LB,UB,ObjCoeff,yLP,Dual,RC,yInt
43708.1,47003.3,0.204545,0.500000_0.750000_0.375000_0.687500_0.517510_0.758755_0.659968_0.723775_0.664606_0.612861_0.841667_0.642295_0.750218_0.723145_0.711997_0.700127_0.742430_0.694540_0.710304_0.703839_0.697844_0.708325_0.711183_0.707736_0.711403_0.709997_0.706015_,0.000000_-3783.000000_-3783.000000_-4602.000000_-3783.000000_0.000000_-3783.000000_0.000000_-4602.000000_-1833.000000_0.000000_-4602.000000_0.000000_0.000000_-546.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_-153.830460_147.339279_-595.252747_0.000000_-41.783188_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,1
43708.1,47003.3,0.556818,0.500000_0.250000_0.625000_0.812500_0.906250_0.810018_0.690618_0.627838_0.624549_0.544544_0.599082_0.544353_0.566651_0.606085_0.611702_0.561478_0.562689_0.570951_0.563197_0.596995_0.567005_0.603776_0.587242_0.568258_0.583477_0.581747_0.569335_,0.000000_0.000000_-3360.000000_0.000000_0.000000_-1015.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-1540.000000_0.000000_-3465.000000_0.000000_-3465.000000_0.000000_-2765.000000_0.000000_0.000000_-5355.000000_-3307.500000_-1400.000000_-5355.000000_0.000000_,0.000000_77.010269_-1467.218750_-567.453552_-165.029327_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,1
43708.1,47003.3,0.840909,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
43708.1,47003.3,1,0.500000_0.316023_0.658011_0.416638_0.313101_0.277492_0.329874_0.339241_0.326088_0.307725_0.279668_0.294263_0.288128_0.311936_0.305796_0.292446_0.297239_0.295310_0.284395_0.280364_0.289428_0.280066_0.282591_0.286811_0.282576_0.283292_0.287048_,-33170.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-59830.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_-1162.125000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,1
43708.1,47003.3,0.920455,0.500000_0.250000_0.625000_0.312500_0.336452_0.668226_0.493869_0.433100_0.467348_0.484472_0.309289_0.409225_0.427709_0.435541_0.439957_0.437575_0.442018_0.402033_0.386255_0.402033_0.389048_0.402033_0.401182_0.392244_0.400432_0.400314_0.393269_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-4464.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-2736.000000_-1344.000000_0.000000_-144.000000_0.000000_-1872.000000_0.000000_0.000000_0.000000_-4464.000000_0.000000_-768.000000_,0.000000_0.000000_-167.000000_197.189346_0.000000_-129.154007_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
43708.1,47003.3,0.136364,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-600.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_60.534973_60.650661_56.997967_52.872562_30.610065_30.976746_29.518633_34.244461_32.101242_40.917007_40.544628_,0
43708.1,47003.3,0.318182,0.500000_0.750000_0.875000_0.937500_0.968750_0.984375_0.992188_0.996094_0.998047_0.999023_0.986436_0.942989_0.979683_0.961538_0.940890_0.962241_0.968212_0.971546_0.966372_0.967946_0.968549_0.973416_0.966235_0.961711_0.961546_0.961538_0.962031_,-3380.000000_-156.000000_-286.000000_-3380.000000_-6422.000000_0.000000_-3380.000000_-3380.000000_-598.000000_0.000000_-3380.000000_-2704.000000_-5564.000000_-4732.000000_-2704.000000_-3380.000000_0.000000_0.000000_-1794.000000_-3380.000000_0.000000_-936.,0.000000_-308.011749_-713.687500_-441.499023_-391.308594_-163.069458_-187.703949_-102.694351_-84.863708_-25.420980_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,1
43708.1,47003.3,0.852273,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-312.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_411.348816_418.929016_388.109985_412.843811_391.823700_238.240295_413.635101_402.814606_255.806885_264.820312_261.166992_357.542389_393.474976_391.842773_387.360962_402.405151_400.560120_395.871979_,0
43708.1,47003.3,0,0.500000_0.250000_0.226480_0.613240_0.806620_0.616383_0.514956_0.358958_0.373733_0.462152_0.439792_0.489409_0.361533_0.393219_0.374641_0.386705_0.348546_0.393646_0.379528_0.385011_0.390578_0.378076_0.374787_0.381393_0.377988_0.379294_0.382990_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-84.000000_-84.000000_-294.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_-808.725403_-188.369370_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,1
43708.1,47003.3,1,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000479_0.000000_0.000000_0.002834_0.000000_0.000031_0.000403_0.001115_0.001289_0.001226_0.000823_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_128.089661_334.558777_386.130188_261.990204_71.399498_0.000000_0.000000_189.090378_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
43708.1,47003.3,0.0681818,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_40.870628_43.143867_49.627357_61.219528_74.752411_75.204086_66.384529_84.400940_105.406464_102.092339_99.178802_87.852219_75.791809_109.000000_76.575127_75.839493_96.215195_,0
43708.1,47003.3,0.477273,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_-0.000000_-0.000000_-0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
43708.1,47003.3,0.420455,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.002452_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-48.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-264.000000_-816.000000_0.000000_0.000000_-816.000000_0.000000_0.000000_-816.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_133.314865_138.167938_135.437210_156.057449_155.096146_154.472229_155.866455_154.687729_153.901184_153.536789_,0
43708.1,47003.3,0.886364,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.076607_0.000000_0.000000_0.000000_0.000000_0.000000_0.026380_0.005092_0.003358_0.013495_0.028852_0.026976_0.006539_0.014864_0.012720_0.016104_0.014812_0.010961_,0.000000_0.000000_0.000000_-780.000000_-4290.000000_0.000000_-780.000000_-780.000000_0.000000_0.000000_-780.000000_0.000000_-3300.000000_-2340.000000_0.000000_0.000000_0.000000_0.000000_-210.000000_-1740.000000_0.000000_0.000000_-765.000000_0.000000_0.000000_-780.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_21.106827_47.566875_0.000000_0.000000_0.000000_147.526886_72.724327_32.348770_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
43708.1,47003.3,0.681818,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_120.845932_124.730492_101.567856_112.559311_110.738441_120.738838_79.507042_69.356522_67.255684_71.706482_113.696571_129.208328_119.053009_118.952660_124.985390_,0
43708.1,47003.3,0.772727,0.500000_0.750000_0.875000_0.937500_0.968750_0.984375_0.992188_0.996094_0.998047_0.999023_1.000000_0.746230_0.917289_0.920671_0.927382_0.937276_0.922402_0.919756_0.923262_0.857877_0.912150_0.838929_0.876546_0.912102_0.878740_0.882522_0.913317_,-2832.000000_0.000000_-2832.000000_-2832.000000_-2832.000000_0.000000_-2832.000000_-2832.000000_-2832.000000_-2832.000000_-2832.000000_-2832.000000_-2832.000000_-2832.000000_-2832.000000_0.000000_0.000000_-304.000000_-672.000000_-2832.000000_0.000000_0.00,0.000000_-27.610640_-576.000000_-481.456360_-274.210449_-236.006653_-88.626175_-21.403807_-23.550808_-2.151209_-4.175193_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,1
43708.1,47003.3,1,0.500000_0.258511_0.137766_0.303553_0.200768_0.149375_0.123679_0.115187_0.126490_0.131247_0.127636_0.127636_0.127636_0.127636_0.128036_0.130276_0.127636_0.127636_0.127636_0.127636_0.127636_0.127636_0.127636_0.127636_0.127636_0.127636_0.127636_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,1
43708.1,47003.3,0.102273,0.500000_0.750000_0.875000_0.937500_0.968750_0.984375_0.992188_0.996094_0.998047_0.999023_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-728.000000_0.000000_-728.000000_-728.000000_-616.000000_-1302.000000_-728.000000_-616.000000_-756.000000_-2072.000000_-616.000000_-728.000000_-154.000000_0.000000_-728.000000_-1526.000000_-126.000000_-84.000000_-56.000000_-728.000000_-630.000000_-1092.00,0.000000_-25.000202_-526.625000_-405.781372_-225.680923_-292.887939_-223.897797_-192.105957_-208.597275_-183.171997_-195.305862_-182.419724_-178.749283_-184.824081_-187.938980_-181.711212_-181.874878_-181.231613_-159.295456_-154.141937_-149.753510_-150.433258_-152.712402_-152.293213_-152.293213_-152.293213_-152.293213_,1
43708.1,47003.3,0.886364,0.500000_0.750000_0.875000_0.937500_0.968750_0.650683_0.776724_0.843404_0.827495_0.861990_0.807778_0.864634_0.848084_0.828060_0.864678_0.875582_0.869039_0.835970_0.863281_0.858448_0.873543_0.868456_0.867326_0.869822_0.869924_0.869929_0.869624_,0.000000_0.000000_-4158.000000_-4158.000000_-4158.000000_-4242.000000_-4242.000000_-4158.000000_-4242.000000_-4242.000000_-4158.000000_0.000000_0.000000_-4158.000000_-4158.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-4242.000000_0.000000_-4242.000000_-4116.000000_-4242.000000_0.000000_,0.000000_-266.156891_-556.300781_-254.375000_-74.359329_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,1
43708.1,47003.3,0.863636,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.011816_0.005908_0.073384_0.036692_0.000000_0.040984_0.020373_0.027499_0.000000_0.000000_0.009704_0.030699_0.000000_0.001447_0.001106_0.006055_0.002143_0.000088_0.000004_0.000000_0.000251_,0.000000_0.000000_0.000000_0.000000_0.000000_-2091.000000_0.000000_0.000000_-102.000000_-153.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-102.000000_0.000000_0.000000_0.000000_-1326.000000_-25.500000_-892.500000_0.000000_0.000000_0.000000_,0.000000_286.750000_0.000000_109.104759_164.635529_79.571953_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_20.684422_17.832989_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
43708.1,47003.3,0.965909,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_358.640656_395.358002_388.951202_399.312714_395.503143_344.313080_367.334015_336.036560_363.841888_361.233795_365.058868_343.344086_340.221436_353.967499_333.978119_346.632538_335.595032_345.795776_333.768219_336.971405_345.022736_,0
43708.1,47003.3,1,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.020153_0.022416_0.023548_0.024258_0.054065_0.043039_0.026407_0.083880_0.086204_0.046273_0.044318_0.050596_0.092860_0.062971_0.065739_0.062102_0.062010_0.062447_0.062006_0.062179_0.062551_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
43708.1,47003.3,0.443182,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_207.793045_201.731430_204.233871_204.038635_201.013840_202.752853_207.375854_210.730865_217.977524_218.086365_214.096573_203.147873_221.662460_222.035034_199.322815_201.367447_197.897476_206.896042_203.146851_205.410965_209.314453_,0
43708.1,47003.3,0.613636,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_211.000000_215.934967_200.659897_200.454208_196.293045_195.392227_195.392227_195.392227_195.392227_,0
43708.1,47003.3,0.0340909,0.500000_0.250000_0.125000_0.062500_0.531250_0.353698_0.338834_0.363195_0.379656_0.321839_0.398258_0.354993_0.396117_0.396117_0.355448_0.367950_0.390849_0.392643_0.000000_0.057637_0.179071_0.211877_0.206560_0.269464_0.269062_0.269541_0.269516_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_-37.175922_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,1
43708.1,47003.3,0.193182,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.025048_0.033967_0.000000_0.003454_0.000000_0.000020_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_-540.000000_0.000000_0.000000_-270.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-234.000000_-153.000000_0.000000_0.000000_0.000000_0.000000_-126.000000_,0.000000_124.937500_79.975624_77.056595_88.325951_82.162811_29.710281_39.984066_43.424232_25.981640_25.279718_18.461246_12.493879_14.657317_19.288984_27.520113_24.629124_10.800350_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_1.953613_,1
43708.1,47003.3,1,0.500000_0.272277_0.136139_0.068069_0.034035_0.021581_0.010790_0.017787_0.011865_0.025281_0.053426_0.034970_0.029274_0.017674_0.023812_0.015148_0.012003_0.022475_0.017875_0.017067_0.016851_0.016186_0.016676_0.016163_0.016952_0.016636_0.015772_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_108.180000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
43708.1,47003.3,0.409091,0.500000_0.250000_0.625000_0.312500_0.156250_0.078125_0.039062_0.019531_0.009766_0.004883_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_-756.000000_0.000000_0.000000_0.000000_0.000000_-1116.000000_0.000000_0.000000_-1116.000000_0.000000_0.000000_0.000000_0.000000_-1116.000000_-1116.000000_-1116.000000_-1116.000000_0.000000_-936.000000_0.000000_-1116.000000_0.000000_0.000000_-1116.000000_,0.000000_0.000000_-188.000000_31.310715_230.500000_231.716415_289.000000_282.053497_289.000000_289.000000_289.000000_289.000000_268.130280_262.112457_269.101776_264.811371_260.501678_221.421555_239.810791_217.763641_182.690079_180.980103_179.132492_182.149719_163.020416_182.462570_185.456802_,0
43708.1,47003.3,0.954545,0.500000_0.750000_0.875000_0.937500_0.968750_0.984375_0.992188_0.996094_0.998047_0.999023_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-2000.000000_-5880.000000_-5880.000000_-6720.000000_-5880.000000_0.000000_-5880.000000_-1880.000000_-7120.000000_-5880.000000_-1880.000000_-7120.000000_0.000000_-2000.000000_-2560.000000_-2000.000000_-7120.000000_-7120.000000_-7120.000000_-7120.000000_0.0,0.000000_-372.111542_-3835.023926_-3188.401855_-1616.994629_-1337.526855_-1182.072510_-1193.121704_-1185.311401_-1186.105835_-1186.119507_-1186.969360_-1187.319214_-1187.421509_-1187.410767_-1187.421509_-1187.421509_-1187.357544_-1186.224976_-1185.775635_-1187.170898_-1186.577881_-1187.135986_-1186.642334_-1187.012329_-1187.421509_-1187.421509_,1
43708.1,47003.3,0.0340909,0.500000_0.353955_0.676977_0.838489_0.919244_0.959622_0.517325_0.618802_0.632432_0.614087_0.905200_0.677594_0.717506_0.690837_0.680327_0.692140_0.717037_0.683800_0.703583_0.721957_0.699977_0.700443_0.702660_0.702251_0.702336_0.702339_0.701358_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-410.000000_-2050.000000_0.000000_-410.000000_0.000000_0.000000_0.000000_0.000000_-5248.000000_-5248.000000_-5248.000000_-5248.000000_0.000000_-5248.000000_0.000000_-5248.000000_-3977.000000_0.000000_-5248.000000_,0.000000_0.000000_-2738.000000_-1299.251953_-324.290253_-86.527802_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,1
43708.1,47003.3,0.545455,0.500000_0.250000_0.625000_0.812500_0.528026_0.327299_0.454014_0.417430_0.588748_0.573878_0.430511_0.470494_0.427469_0.466996_0.444548_0.466150_0.419012_0.472376_0.454810_0.462013_0.468694_0.453692_0.453830_0.457671_0.453585_0.455152_0.459589_,-105.000000_-3500.000000_-3500.000000_-4235.000000_-3500.000000_0.000000_-3500.000000_0.000000_-4585.000000_-3500.000000_0.000000_-4585.000000_0.000000_-105.000000_-595.000000_-105.000000_-4515.000000_-4515.000000_-4340.000000_-4585.000000_-1085.000000_-4,0.000000_0.000000_-2174.312500_-858.017883_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,1
43708.1,47003.3,1,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.026490_0.052615_0.084134_0.088955_0.055354_0.038989_0.000000_0.015929_0.020196_0.016652_0.018044_0.030484_0.081156_0.036511_0.033142_0.037833_0.037810_0.037450_0.037893_0.037716_0.037346_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
