LB,UB,ObjCoeff,yLP,Dual,RC,yInt
44941.6,45584.1,0.443268,0.500000_0.250000_0.570084_0.667242_0.733432_0.779229_0.760933_0.873300_0.907325_0.927152_0.959876_0.907220_0.873282_0.920926_0.910520_0.905144_0.932885_0.906543_0.931733_0.916520_0.942483_0.901423_0.907936_0.907289_0.926791_0.916507_0.911632_0.912289_0.910257_0.911760_,-253.780502_0.000000_-223.339996_-192.459503_-263.954010_-286.486511_-233.063004_-140.516693_-96.142799_-248.578506_-257.181000_-238.031006_-118.305000_-26.625420_-143.293503_-253.780502_0.000000_-223.339996_-192.459503_-263.954010_-1489.729858_-233.06300,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,1
47025.3,47270.3,1,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_1495.338989_1497.535156_1629.299072_1502.288208_1283.012451_1339.758545_1359.534790_1371.192993_1372.262817_1309.678345_1224.027100_1197.814331_1192.685913_1195.239014_1196.719116_1197.213501_,0
47025.3,47270.3,0.329425,0.500000_0.250000_0.441862_0.220931_0.110466_0.055233_0.027616_0.013808_0.006904_0.003452_0.000000_0.000000_0.000000_0.000000_0.018938_0.011243_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
47025.3,47270.3,0.579425,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_380.733704_371.795746_295.691925_226.714767_165.878311_231.762848_254.481033_305.629181_298.076508_255.281921_276.116791_258.094208_272.452545_223.128082_231.876923_234.203094_231.616165_,0
47025.3,47270.3,0.568079,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.012130_0.029029_0.037478_0.045927_0.265294_0.196786_0.306979_0.209045_0.393742_0.393564_0.320132_0.425222_0.322701_0.311379_0.299441_0.323945_0.360672_0.343329_0.337236_0.328726_0.346474_0.327592_0.342889_0.346528_0.346752_0.344852_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-156.259201_-285.649811_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
47025.3,47270.3,0.329425,0.500000_0.608511_0.304255_0.152128_0.076064_0.038032_0.019016_0.009508_0.004754_0.002377_0.000000_0.000000_0.000000_0.336689_0.102254_0.186285_0.108085_0.124605_0.044058_0.000475_0.022786_0.007764_0.006023_0.003457_0.002956_0.007134_0.006421_0.011357_0.002624_0.001583_0.003084_0.002309_0.002053_,0.000000_-858.336792_0.000000_-1032.092041_0.000000_0.000000_0.000000_-492.654388_-132.631195_0.000000_0.000000_0.000000_-83.829002_0.000000_-741.842590_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_112.662971_49.232182_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
47025.3,47270.3,0.647882,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-218.416000_-349.253998_-452.893005_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_662.330139_704.262939_677.105896_671.879272_591.348083_559.991882_571.508972_546.454102_556.146667_553.311523_557.515625_534.662292_551.450562_590.267639_593.597168_579.583191_582.260620_581.102478_581.699890_577.957520_577.685669_,0
47025.3,47270.3,0.659228,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_869.995911_941.534119_862.626404_879.891602_867.926086_849.547974_824.447449_833.387268_825.864624_847.070801_852.578186_828.898926_840.178040_833.735046_832.948792_829.271057_829.299072_,0
47025.3,47270.3,0.84115,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_1321.563843_1386.023193_1372.900513_1371.104248_1414.258179_1387.019653_1429.160034_1421.104370_1446.418823_1436.069458_1419.005737_1380.514160_1393.794800_1381.021973_1379.787964_,0
47025.3,47270.3,0.0113464,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_-0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
47025.3,47270.3,1,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_-0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_2779.235352_2860.517334_2808.569336_2781.784668_2776.104004_2761.434814_2726.912109_2756.102539_2753.740479_2787.929932_2819.307373_2799.927246_2791.450684_2771.480469_2804.428223_2807.364014_2809.266602_2810.169678_,0
47025.3,47270.3,0.704614,0.500000_0.250527_0.625263_0.812632_0.906316_0.953158_0.976579_0.988289_0.994145_0.997072_1.000000_1.000000_0.973605_1.000000_0.903920_0.909860_1.000000_0.900934_0.922148_0.978593_0.996740_0.995719_0.996073_0.998137_1.000000_0.998499_0.996786_0.999641_0.999964_0.999226_0.999903_0.999975_1.000000_,-295.225189_-1514.712036_-830.960022_-1821.338989_-2660.860840_-1294.359985_-1534.822754_-1407.583984_-994.734009_-1326.828491_-2609.507080_-953.377991_-838.289978_-2558.904053_-1309.134033_-1262.907837_-2474.029541_-3132.080078_-2974.853760_-3577.186279_,0.000000_0.000000_-276.211731_-52.270634_-56.648888_-46.210453_-69.054871_-83.190697_-75.295006_-75.295006_-75.295006_-12.748151_0.000000_-49.807713_0.000000_0.000000_-82.882385_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-1.294773_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-7.811546_,1
47025.3,47270.3,0.511346,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_957.961975_703.279114_701.500793_645.237244_728.439758_631.235840_582.441406_598.829773_574.760315_519.761230_538.406738_531.731445_563.611389_583.900879_555.649963_549.531189_527.330322_560.136719_563.417236_566.086121_566.966431_,0
47025.3,47270.3,0.204614,0.500000_0.750000_0.875000_0.934334_0.467167_0.520392_0.536189_0.629525_0.657632_0.671685_0.685739_0.857375_0.939532_0.892548_0.853870_0.919223_0.842544_0.916457_0.883032_0.867628_0.910906_0.881376_0.875280_0.877230_0.894243_0.895547_0.881652_0.897182_0.879471_0.888074_0.892191_0.891135_0.889648_,-1758.817261_-978.720276_-2074.552246_-59.875599_-2486.721436_-1754.204102_-321.648010_-236.094803_-342.564789_-118.403099_-2047.732910_-513.769775_-625.880493_-1482.564819_-59.379200_0.000000_-767.105103_0.000000_0.000000_-1891.055786_-81.998001_-209.875,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,1
47025.3,47270.3,0.556732,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_1397.529907_1421.796509_1362.577515_1275.639893_1172.404785_1088.326538_1172.555786_1171.579956_1202.153076_1208.387695_1186.785522_1180.898193_1179.431396_1177.482788_1225.636597_1234.191528_1246.502441_1243.456055_,0
47025.3,47270.3,0.84115,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_-0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_2161.495605_2150.206055_2204.973389_1998.467041_2069.607422_2004.590088_2007.841431_2041.834839_2029.609375_2079.821045_2108.628174_2069.777588_2068.588623_2051.013184_2083.607666_2087.489258_2088.576172_2089.589355_,0
47025.3,47270.3,0.909228,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_1522.612305_1665.486816_1641.258789_1665.416138_1584.827881_1499.729736_1484.272705_1514.526001_1491.432129_1507.327515_1525.845459_1559.171875_1558.266357_1536.083618_1524.061768_1525.862671_1544.173706_1543.511230_1543.989990_1545.014771_,0
47025.3,47270.3,0.659228,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_-0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_1795.806396_1746.749390_1841.420044_1790.921875_1648.594604_1644.431885_1529.993042_1523.136841_1531.173706_1532.383911_1560.211426_1608.651123_1716.747437_1705.529541_1683.586792_1702.392822_1705.557739_1707.382080_1708.188354_,0
47025.3,47270.3,0.159228,0.500000_0.250859_0.192595_0.096297_0.048149_0.080160_0.040080_0.020040_0.010020_0.005010_0.000000_0.029743_0.006618_0.061843_0.095993_0.083532_0.025094_0.015576_0.054310_0.012499_0.020322_0.018216_0.028417_0.014772_0.016832_0.013258_0.007632_0.017354_0.009092_0.012221_0.012175_0.012883_0.012234_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
47025.3,47270.3,1,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_2096.115723_2084.293457_2050.106201_2105.229248_2055.615234_2063.511230_2002.217407_2041.964233_2074.560547_2099.287109_2093.955322_2062.281006_2029.246460_2058.594238_2059.856445_2071.254395_2070.354004_,0
47025.3,47270.3,0.920575,0.500000_0.727584_0.863792_0.916831_0.935121_0.865023_0.768299_0.691313_0.619444_0.583509_0.547575_1.000000_0.566302_0.804686_0.903920_0.909860_0.933647_0.828288_0.804913_0.871785_0.898636_0.889051_0.818649_0.863739_0.843167_0.824093_0.840952_0.835795_0.841115_0.839020_0.832519_0.832117_0.830841_,-217.592224_-1966.089355_-1559.025146_-2908.732666_-1661.099731_-3145.217285_-2434.418945_-2824.420410_-3574.409424_-1665.884033_-3794.923096_-3536.642578_-2709.645020_-2539.764893_-3062.654297_-292.624023_-2061.996094_-1595.281616_-3050.622070_-1831.4688,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,1
47025.3,47270.3,0.136536,0.500000_0.630577_0.431261_0.261171_0.492771_0.302472_0.574912_0.773644_0.824205_0.849485_0.874765_0.521311_0.745691_0.328438_0.425492_0.222583_0.353481_0.430484_0.323640_0.445677_0.448159_0.474407_0.445707_0.464116_0.480723_0.495025_0.506034_0.485139_0.488933_0.491677_0.495526_0.494584_0.495928_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,1
47025.3,47270.3,0.318079,0.500000_0.250000_0.220037_0.610018_0.805009_0.799967_0.735771_0.666826_0.625765_0.605235_0.584705_0.405042_0.433698_0.402122_0.302689_0.355562_0.370605_0.278435_0.280763_0.293893_0.335524_0.369565_0.337901_0.326450_0.332453_0.313197_0.331074_0.285184_0.351060_0.313659_0.311829_0.315751_0.318893_,0.000000_-195.868195_0.000000_-274.407013_0.000000_-215.011200_-148.858505_0.000000_0.000000_0.000000_-154.945999_0.000000_-105.303001_-348.532501_0.000000_-1754.815063_-816.117493_-1920.767944_-768.074524_-1579.979980_-1413.067261_-2479.816406_-1324.917480_-2060.315918_-1515.338379_-1898.696777_-1609.536011_-438.762512_-2009.130005_-1009.597473_-816.117493_-973.791016_-649.562500_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,1
47025.3,47270.3,0.852496,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_1841.297607_1661.911865_1503.938721_1368.550781_1414.181396_1369.846436_1587.147705_1504.926758_1593.721191_1432.075928_1366.801880_1286.091431_1007.004089_1173.113159_1107.055420_1115.285156_1215.512451_1466.643799_0.000000_0.000000_1334.190552_1367.628174_,0
47025.3,47270.3,0,0.500000_0.302160_0.219034_0.609517_0.804758_0.902379_0.905806_0.912871_0.913147_0.913285_0.913423_1.000000_0.964327_0.908466_0.870147_0.920904_0.834206_0.789816_0.869698_0.985881_0.995594_0.930849_0.997696_0.979095_0.977374_0.991342_0.993999_0.992634_0.994867_0.996503_0.996725_0.999711_1.000000_,-175.509399_-95.906799_-176.365799_-170.196198_0.000000_-54.896999_-142.305603_-207.983597_-400.000000_-65.793800_-400.000000_-400.000000_-171.322601_-223.123199_-39.180199_-361.971893_-196.574402_-314.328613_-407.603699_-778.994690_-247.036499_-372.40741,0.000000_0.000000_0.000000_-49.251213_-34.982044_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-19.674202_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,1
47025.3,47270.3,0.625189,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_1760.013916_1706.695312_1595.670776_1617.871338_1500.812378_1425.137451_1369.374512_1451.061890_1397.635376_1468.361816_1442.118530_1396.474609_1387.195557_1384.585815_1394.920898_1403.315796_1410.408813_1434.613403_1430.222046_,0
