LB,ObjCoeff,Dual,RC,y_lp_sum,ylp,yint
52629.4,1,0.99527,-0.847058,0.0012207,0,0
52629.4,0.0680787,0.999878,-0.847058,0.00418473,0,0
52629.4,0.477307,1,-0.847058,0.0012207,0,0
52629.4,0.420386,0.58742,-0.328366,0.00136458,0,0
52629.4,0.886346,-0.307434,-0.25199,0.0012207,0,0
52629.4,0.681732,-0.00820293,-0.375874,0.0012207,0,0
52629.4,0.772693,-0.658402,-0.7152,0.0012207,0,0
52629.4,0.545386,-0.485934,-1,0.995427,1,1
52629.4,0.875,0.999785,-0.847058,0.0012207,0,0
52629.4,1,0.983269,-0.847058,0.0012207,0,0
52629.4,0.102118,0.624509,-0.975146,0.990065,1,1
52629.4,0.886346,0.983247,-0.847058,0.0012207,0,0
52629.4,0.863654,0.460992,-0.847058,0.998535,1,1
52629.4,0.965961,0.514541,-0.847058,0.0012207,0,0
52629.4,0.829425,0.798733,-0.774046,0.0012207,0,0
52629.4,1,0.999856,-0.847058,0.0012207,0,0
52629.4,0.443079,0.999881,-0.847058,0.0012207,0,0
52629.4,0.613654,0.999882,-0.847058,0.0012207,0,0
52629.4,0.0340393,0.999978,-0.847058,0.00356184,0,0
52629.4,0.193079,0.921745,-0.847058,0.998317,1,1
52629.4,0.556732,0.995469,-0.847058,0.0012207,0,0
52629.4,0.193079,0.999978,-0.847058,0.00129482,0,0
52629.4,1,0.999918,-0.847058,0.0012207,0,0
52629.4,0.409039,0.996742,0.0426077,0.0012207,0,0
52629.4,0.954614,0.754202,0.750882,0.0012207,0,0
52629.4,0.0340393,0.601911,-0.847058,0.438117,0.507556,1
52629.4,0.545386,0.767347,0.190702,0.0012207,0,0
52629.4,0.0340393,1,-0.847058,0.0012207,0,0
52629.4,0.0226929,0.515217,-0.847058,0.556071,0.492444,0
52629.4,0.806732,0.999909,-0.847058,0.0012207,0,0
52629.4,0.375,0.999909,-0.847058,0.0012207,0,0
52629.4,1,0.999875,-0.847058,0.0012207,0,0
52629.4,0.511346,-0.0476735,-0.847058,0.992375,1,1
52629.4,0.545386,0.665995,0.133984,0.0012207,0,0
52629.4,0.352307,-0.0967843,-0.847058,0.00738039,0,0
52629.4,0.511346,0.0579571,-0.739253,0.0012207,0,0
52629.4,0.295386,0.776655,-0.550936,0.0012207,0,0
52629.4,0.409039,0.765016,-0.0708819,0.0012207,0,0
52629.4,0.329425,1,-0.847058,0.0012207,0,0
52629.4,0.454425,0.999978,-0.847058,0.0012207,0,0
52629.4,1,1,-0.847058,0.0012207,0,0
52629.4,0.431732,0.79442,-0.33396,0.0012207,0,0
52629.4,0.795386,-0.152601,-0.212569,0.0012207,0,0
52629.4,0.272693,0.394365,-0.847058,0.995283,1,1
52629.4,0.636346,0.135999,-0.323052,0.0012207,0,0
52629.4,0.659039,0.327206,0.107974,0.0012207,0,0
52629.4,0.534039,0.995469,-0.847058,0.0012207,0,0
52629.4,0.0453858,1,-0.847058,0.99616,1,1
52629.4,1,0.999905,-0.847058,0.0012207,0,0
52629.4,0.579425,0.410175,-0.674122,0.0012207,0,0
52629.4,0.886346,0.99989,-0.847058,0.0012207,0,0
52629.4,0.238654,0.999885,-0.847058,0.0012207,0,0
52629.4,0.659039,1,-0.847058,0.0012207,0,0
52629.4,0.681732,0.424113,-0.292059,0.0012207,0,0
52629.4,0.0680787,1,-0.847058,0.998535,1,1
52629.4,0.704425,0.901835,-0.847058,0.0012207,0,0
52629.4,0.443079,0.382659,-0.712336,0.0012207,0,0
56109.5,1,0.962717,0.799007,0.000305176,0,0
56109.5,0.329425,1,-0.806457,0.000305176,0,0
56109.5,0.579425,0.970645,-0.137964,0.000305176,0,0
56109.5,0.568079,1,-0.806457,0.000305176,0,0
56109.5,0.329425,0.91566,-0.806457,0.000305176,0,0
56109.5,0.647693,0.999341,-0.806457,0.000305176,0,0
56109.5,0.659039,0.991713,-0.806457,0.000305176,0,0
56109.5,0.840961,1,-0.806457,0.000305176,0,0
56109.5,0.0113464,0.995193,-0.806457,0.000499842,0,0
56109.5,1,0.974281,-0.806457,0.000305176,0,0
56109.5,0.704425,0.143735,-0.806457,0.427399,0.429565,0
56109.5,0.511346,0.981266,-0.806457,0.000305176,0,0
56109.5,0.204425,0.77446,-0.806457,0.562547,0.562515,1
56109.5,0.556732,0.975204,-0.806457,0.000305176,0,0
56109.5,0.840961,0.975741,-0.806457,0.000305176,0,0
56109.5,0.909039,0.981266,-0.806457,0.000305176,0,0
56109.5,0.659039,0.973103,-0.806457,0.000305176,0,0
56109.5,0.159039,0.992732,-0.719116,0.000305176,0,0
56109.5,1,0.997098,-0.806457,0.000305176,0,0
56109.5,0.920386,-1,-0.806457,0.421428,0.429565,1
56109.5,0.136346,0.973721,-0.806457,0.000897436,0,0
56109.5,0.318079,-0.106587,-0.806457,0.57682,0.570435,0
56109.5,0.852307,-0.749959,-0.306666,0.000305176,0,0
56109.5,0,0.880922,-0.806457,0.576978,0.570435,0
56109.5,0.625,0.473394,0.343873,0.000305176,0,0
56109.5,1,0.991713,-0.806457,0.000305176,0,0
56109.5,0.0680787,0.992892,-0.806457,0.000897436,0,0
56109.5,0.477307,0.993224,-0.806457,0.000305176,0,0
56109.5,0.420386,-0.0508254,-0.806457,0.000305176,0,0
56109.5,0.886346,0.451108,0.252168,0.000305176,0,0
56109.5,0.681732,-0.408327,-0.329318,0.000305176,0,0
56109.5,0.772693,-0.332334,-0.601213,0.000305176,0,0
56109.5,0.545386,-0.561212,-0.983838,0.999042,1,1
56109.5,0.875,1,-0.806457,0.000305176,0,0
56109.5,1,0.999196,-0.320712,0.000305176,0,0
56109.5,0.102118,0.197963,-1,0.999634,1,1
56109.5,0.886346,0.997664,-0.321433,0.000305176,0,0
56109.5,0.863654,0.648007,-0.806457,0.999634,1,1
56109.5,0.965961,0.630123,-0.806457,0.000305176,0,0
56109.5,0.829425,0.641694,-0.806457,0.000305176,0,0
56109.5,1,0.995193,-0.806457,0.000305176,0,0
56109.5,0.443079,0.932441,-0.491307,0.000305176,0,0
56109.5,0.613654,0.993295,-0.806457,0.000305176,0,0
56109.5,0.0340393,0.984225,-0.661717,0.000854492,0,0
56109.5,0.193079,1,-0.806457,0.999634,1,1
56109.5,0.556732,0.896793,-0.133149,0.000305176,0,0
56109.5,0.193079,0.999086,-0.806457,0.000305176,0,0
56109.5,1,0.993726,-0.806457,0.000305176,0,0
56109.5,0.409039,1,-0.806457,0.000305176,0,0
56109.5,0.954614,0.451316,1,0.000305176,0,0
56109.5,0.0340393,0.806993,-0.776622,0.00221335,0,0
56109.5,0.545386,0.996776,0.306374,0.000305176,0,0
56109.5,0.0340393,0.993763,-0.806457,0.000305176,0,0
56109.5,0.0226929,0.948545,-0.806457,0.576603,0.570435,0
56109.5,0.806732,1,-0.806457,0.000305176,0,0
56109.5,0.375,0.995193,-0.806457,0.000305176,0,0
56109.5,1,0.995459,-0.806457,0.000305176,0,0
56109.5,0.511346,0.00218286,-0.806457,0.576757,0.570435,0
56109.5,0.545386,1,0.149228,0.000305176,0,0
56109.5,0.352307,0.719656,-0.806457,0.423182,0.429565,1
56109.5,0.511346,0.62776,-0.444803,0.000305176,0,0
56109.5,0.295386,0.631693,-0.621941,0.000305176,0,0
56109.5,0.409039,0.994476,-0.806457,0.000305176,0,0
56109.5,0.329425,0.996043,-0.806457,0.000305176,0,0
56109.5,0.454425,0.996776,-0.806457,0.000305176,0,0
56109.5,1,1,-0.806457,0.000305176,0,0
56109.5,0.431732,0.907733,-0.326343,0.000305176,0,0
56109.5,0.795386,-0.224908,-0.205247,0.000305176,0,0
56109.5,0.272693,0.544977,-0.806457,0.998847,1,1
56109.5,0.636346,0.600128,-0.20255,0.000305176,0,0
56109.5,0.659039,-0.198757,-0.428433,0.000305176,0,0
56109.5,0.534039,0.990212,-0.806457,0.000305176,0,0
56109.5,0.0453858,1,-0.806457,0.57254,0.570435,1
56109.5,1,0.997098,-0.806457,0.000305176,0,0
56109.5,0.579425,0.747914,-0.806457,0.000305176,0,0
56109.5,0.886346,0.997098,-0.806457,0.000305176,0,0
56109.5,0.238654,1,-0.806457,0.577676,0.570435,0
56109.5,0.659039,1,-0.806457,0.000305176,0,0
56109.5,0.681732,0.767449,-0.374344,0.000305176,0,0
56109.5,0.0680787,0.999803,-0.806457,0.577413,0.570435,0
56109.5,0.704425,0.960474,-0.0229814,0.000305176,0,0
56109.5,0.443079,0.712576,-0.806457,0.422263,0.429565,1
46298,1,0.889332,0.464636,1.16E-09,0,0
46298,0.329425,0.911379,-0.398222,0.00650525,0.00563561,0
46298,0.579425,0.829872,-0.0773376,1.16E-09,0,0
46298,0.568079,0.979835,-0.398222,0.397965,0.398432,0
46298,0.329425,0.614938,-0.398222,0.0147443,0.0145535,0
46298,0.647882,0.539053,-0.181904,1.16E-09,0,0
46298,0.659228,0.977993,0.127961,1.16E-09,0,0
46298,0.84115,0.772359,0.171402,1.16E-09,0,0
46298,0.0113464,1,-0.248698,1.16E-09,0,0
46298,1,0.870797,1,1.16E-09,0,0
46298,0.704614,-0.101143,-0.398222,0.945433,0.945365,1
46298,0.511346,0.990425,-0.087228,1.16E-09,0,0
46298,0.204614,0.892554,-0.398222,0.896233,0.896147,1
46298,0.556732,0.939694,0.37864,1.16E-09,0,0
46298,0.84115,0.985026,-0.398222,1.08E-07,0,0
46298,0.909228,0.880653,-0.398222,1.61E-06,0,0
46298,0.659228,0.985676,0.533767,1.16E-09,0,0
46298,0.159228,0.919183,-0.398222,0.105917,0.107018,0
46298,1,0.921543,-0.398222,1.16E-09,0,0
46298,0.920575,-1,-0.398222,0.791631,0.790473,1
46298,0.136536,0.949596,-0.398222,0.474926,0.474246,1
46298,0.318079,0.996257,-0.398222,0.295835,0.29636,1
46298,0.852496,0.314642,-0.177222,6.09E-07,0,0
46298,0,0.792171,-0.398222,0.803835,0.804011,0
46298,0.625189,0.916772,0.4318,1.16E-09,0,0
46298,1,0.976809,0.542863,1.16E-09,0,0
46298,0.0680787,0.997885,-0.398222,0.286417,0.287487,1
46298,0.477307,0.852731,-0.398222,0.00675536,0.00581373,0
46298,0.420575,0.7862,-0.398222,0.140649,0.141091,0
46298,0.886536,0.454801,-0.398222,0.28567,0.287487,0
46298,0.681921,0.363297,-0.398222,0.0832361,0.0833872,0
46298,0.772693,0.871005,-0.398222,0.197272,0.194734,0
46298,0.545386,0.732285,-0.398222,0.802729,0.805266,1
46298,0.875189,0.835609,0.326278,1.16E-09,0,0
46298,1,0.908224,0.489335,1.16E-09,0,0
46298,0.102118,-0.248688,-1,1,1,1
46298,0.886536,0.800128,0.445926,1.16E-09,0,0
46298,0.863843,0.437572,-0.398222,0.999998,1,1
46298,0.965961,0.328049,-0.179009,2.52E-07,0,0
46298,0.829425,0.168174,-0.359708,6.83E-06,0,0
46298,1,0.887393,-0.0588514,1.16E-09,0,0
46298,0.443268,0.700812,-0.398222,0.0533095,0.0531438,1
46298,0.613843,0.714051,-0.398222,8.41E-05,0,0
46298,0.0340393,0.949497,-0.398222,0.419215,0.418622,0
46298,0.193268,0.461667,-0.398222,0.985308,0.985446,1
46298,0.556732,0.734379,-0.398222,0.0253875,0.0250091,0
46298,0.193268,0.95429,-0.398222,0.502004,0.503226,0
46298,1,0.868199,0.884239,1.16E-09,0,0
46298,0.409228,0.882974,-0.398222,0.00208899,0.0032798,0
46298,0.954614,-0.304189,-0.269159,5.57E-08,0,0
46298,0.0340393,0.297346,-0.398222,0.208352,0.209527,0
46298,0.545386,0.424128,-0.398222,0.00201076,0.00133752,0
46298,0.0340393,0.913748,-0.398222,0.0445864,0.046434,0
46298,0.0226929,0.973984,-0.398222,0.0884119,0.0879899,0
46298,0.806732,0.950249,0.439901,1.16E-09,0,0
46298,0.375189,0.843973,-0.384269,1.16E-09,0,0
46298,1,0.923318,0.724071,1.16E-09,0,0
46298,0.511346,0.125949,-0.398222,0.294834,0.294794,1
46298,0.545386,0.996154,-0.190077,1.16E-09,0,0
46298,0.352496,0.0362241,-0.398222,0.896211,0.896147,1
46298,0.511346,0.913513,-0.398222,2.59E-05,-7.85E-13,0
46298,0.295386,0.783436,-0.269899,1.16E-09,0,0
46298,0.409228,0.984667,0.0642349,1.16E-09,0,0
46298,0.329425,0.932634,-0.398222,0.103761,0.103853,0
46298,0.454614,0.995457,-0.398222,1.58E-06,0,0
46298,1,0.980354,0.791932,1.16E-09,0,0
46298,0.431921,0.846408,-0.398222,1.16E-09,0,0
46298,0.795386,-0.255315,0.0976884,1.16E-09,0,0
46298,0.272693,0.650093,-0.398222,0.94543,0.945365,1
46298,0.636536,0.281785,-0.316687,3.83E-06,0,0
46298,0.659228,0.560407,0.17457,1.16E-09,0,0
46298,0.534039,0.93792,0.331614,1.16E-09,0,0
46298,0.0453858,0.847379,-0.398222,0.0545684,0.0546348,0
46298,1,0.577725,-0.00116771,1.16E-09,0,0
46298,0.579425,0.71939,-0.398222,0.116,0.11687,0
46298,0.886536,0.602421,0.0689491,1.16E-09,0,0
46298,0.238654,0.930822,-0.398222,0.0531184,0.0531438,0
46298,0.659228,0.636722,-0.398222,0.0205297,0.0177198,0
46298,0.681921,0.339626,-0.288288,1.75E-06,0,0
46298,0.0680787,0.780802,-0.398222,0.300743,0.298761,1
46298,0.704614,0.591906,-0.189574,1.16E-09,0,0
46298,0.443268,0.562243,-0.398222,0.810351,0.812266,1
44941.6,1,0.455035,0.561037,4.66E-09,0,0
44941.6,0.329425,0.886609,-0.184909,0.00576215,0.00597933,0
44941.6,0.579425,0.501886,-0.184909,4.66E-09,0,0
44941.6,0.568079,0.839059,-0.184909,0.11116,0.111266,0
44941.6,0.329425,0.849163,-0.184909,0.0389947,0.0393182,0
44941.6,0.647882,0.348497,-0.00101709,6.50E-09,0,0
44941.6,0.659228,0.617727,0.212904,4.66E-09,0,0
44941.6,0.84115,-0.739846,0.205902,4.66E-09,0,0
44941.6,0.0113464,0.89521,-0.184909,4.66E-09,0,0
44941.6,1,0.797179,-0.184909,4.66E-09,0,0
44941.6,0.704614,-0.578456,-0.184909,0.932956,0.932623,1
44941.6,0.511346,0.437571,-0.184909,4.66E-09,0,0
44941.6,0.204614,0.973829,-0.184909,0.958669,0.959177,1
44941.6,0.556732,0.994616,-0.184909,4.66E-09,0,0
44941.6,0.84115,0.711024,-0.184909,4.66E-09,0,0
44941.6,0.909228,0.42353,0.661267,4.66E-09,0,0
44941.6,0.659228,0.689815,-0.184909,4.66E-09,0,0
44941.6,0.159228,0.729437,-0.184909,0.0387263,0.0403582,0
44941.6,1,0.485974,-0.184909,4.66E-09,0,0
44941.6,0.920575,-0.895695,-0.184909,0.934539,0.934635,1
44941.6,0.136536,0.999679,-0.184909,0.802852,0.802562,1
44941.6,0.318079,-0.00114746,-0.184909,0.0946429,0.0940674,0
44941.6,0.852496,0.475052,-0.184909,4.66E-09,0,0
44941.6,0,0.622151,-0.184909,0.896035,0.896007,1
44941.6,0.625189,0.949549,0.524465,4.66E-09,0,0
44941.6,1,0.36658,0.562516,4.66E-09,0,0
44941.6,0.0680787,0.994236,-0.184909,0.555686,0.557447,0
44941.6,0.477307,0.613939,-0.184909,0.00431548,0.00347481,0
44941.6,0.420575,0.105398,-0.184909,0.0919003,0.0928355,0
44941.6,0.886536,-0.449728,-0.184909,0.24465,0.245115,1
44941.6,0.681921,-0.143491,-0.184909,0.0413317,0.0403694,0
44941.6,0.772693,0.982632,-0.184909,0.0621165,0.0607578,1.71E-12
44941.6,0.545386,0.669174,-0.184909,0.937864,0.939242,1
44941.6,0.875189,0.145357,0.455415,4.66E-09,0,0
44941.6,1,0.731234,0.713454,4.66E-09,0,0
44941.6,0.102118,-1,-1,1,1,1
44941.6,0.886536,0.995925,0.57821,4.66E-09,0,0
44941.6,0.863843,-0.736546,-0.184909,0.99997,1,1
44941.6,0.965961,-0.829964,-0.184909,1.23E-05,0,0
44941.6,0.829425,-0.541326,-0.184909,2.02E-05,0,0
44941.6,1,0.136299,-0.184909,4.66E-09,0,0
44941.6,0.443268,0.38082,-0.184909,0.0619284,0.0621824,0
44941.6,0.613843,0.156063,-0.169862,4.66E-09,0,0
44941.6,0.0340393,0.504072,-0.184909,0.155918,0.156564,0
44941.6,0.193268,0.593322,-0.184909,0.960723,0.960649,1
44941.6,0.556732,0.323841,-0.184909,0.0138647,0.0136223,0
44941.6,0.193268,0.999043,-0.184909,0.76829,0.767632,1
44941.6,1,0.686095,1,4.66E-09,0,0
44941.6,0.409228,0.992309,-0.184909,1.64E-06,0,0
44941.6,0.954614,-0.62622,-0.184909,6.91E-05,0,0
44941.6,0.0340393,0.767757,-0.184909,0.0654635,0.0653652,0
44941.6,0.545386,0.532708,-0.184909,1.43E-05,0,0
44941.6,0.0340393,0.93959,-0.184909,0.00555514,0.00593201,0
44941.6,0.0226929,0.657294,-0.184909,0.0260465,0.0259205,1
44941.6,0.806732,0.954998,-0.184909,4.66E-09,0,0
44941.6,0.375189,0.957974,0.0861696,4.66E-09,0,0
44941.6,1,0.916499,-0.184909,4.66E-09,0,0
44941.6,0.511346,0.582667,-0.184909,0.0946329,0.0940674,0
44941.6,0.545386,0.426179,-0.184909,4.66E-09,0,0
44941.6,0.352496,-0.157304,-0.184909,0.958639,0.959126,1
44941.6,0.511346,0.541063,-0.184909,4.72E-05,0,0
44941.6,0.295386,0.243037,-0.184909,7.33E-05,0,0
44941.6,0.409228,0.740365,-0.184909,4.66E-09,0,0
44941.6,0.329425,0.417061,-0.184909,0.0412409,0.0408739,0
44941.6,0.454614,0.703039,-0.184909,4.66E-09,0,0
44941.6,1,0.712474,-0.184909,4.66E-09,0,0
44941.6,0.431921,0.685241,-0.184909,0.000173146,1.13E-05,0
44941.6,0.795386,0.53402,-0.184909,4.66E-09,0,0
44941.6,0.272693,0.729169,-0.191091,1,1,0
44941.6,0.636536,0.507613,-0.184909,0.000321967,1.80E-05,0
44941.6,0.659228,0.887801,-0.184909,4.66E-09,0,0
44941.6,0.534039,0.999758,-0.184909,4.66E-09,0,0
44941.6,0.0453858,1,-0.184909,0.549052,0.549522,1
44941.6,1,0.637048,0.224603,4.66E-09,0,0
44941.6,0.579425,0.943886,-0.184909,0.0548219,0.0554364,5.21E-13
44941.6,0.886536,0.782647,0.316829,4.66E-09,0,0
44941.6,0.238654,0.729227,-0.184909,0.0333852,0.032804,-5.21E-13
44941.6,0.659228,0.651091,-0.184909,4.66E-09,0,0
44941.6,0.681921,0.623573,-0.184909,4.66E-09,0,0
44941.6,0.0680787,0.521083,-0.184909,0.138116,0.138651,0
44941.6,0.704614,0.512463,-0.184909,4.66E-09,0,0
44941.6,0.443268,0.854134,-0.184909,0.911793,0.91176,1
47025.3,1,0.142735,0.283044,5.82E-10,0,0
47025.3,0.329425,0.998061,-0.240513,8.08E-08,0,0
47025.3,0.579425,-0.0656248,-0.13408,5.82E-10,0,0
47025.3,0.568079,0.793563,-0.240513,0.344732,0.344852,0
47025.3,0.329425,0.676878,-0.240513,0.00244777,0.00205325,0
47025.3,0.647882,0.412516,0.0114642,5.82E-10,0,0
47025.3,0.659228,0.696058,0.12014,5.82E-10,0,0
47025.3,0.84115,0.697232,0.364397,5.82E-10,0,0
47025.3,0.0113464,1,-0.240513,5.82E-10,0,0
47025.3,1,0.688289,0.982135,5.82E-10,0,0
47025.3,0.704614,0.172309,-0.240513,0.999885,1,1
47025.3,0.511346,0.473717,0.00598343,5.82E-10,0,0
47025.3,0.204614,0.774997,-0.240513,0.889988,0.889648,1
47025.3,0.556732,0.173764,0.30401,5.82E-10,0,0
47025.3,0.84115,0.688235,0.668815,5.82E-10,0,0
47025.3,0.909228,0.255708,0.431246,5.82E-10,0,0
47025.3,0.659228,0.323521,0.502528,5.82E-10,0,0
47025.3,0.159228,0.519173,-0.240513,0.0123615,0.0122336,0
47025.3,1,-0.273248,0.676995,5.82E-10,0,0
47025.3,0.920575,-0.589012,-0.240513,0.832407,0.830841,1
47025.3,0.136536,0.845407,-0.240513,0.494857,0.495928,1
47025.3,0.318079,0.207896,-0.240513,0.317504,0.318893,1
47025.3,0.852496,0.722002,0.446825,5.82E-10,0,0
47025.3,0,0.873112,-0.240513,0.99885,1,1
47025.3,0.625189,0.527049,0.396103,5.82E-10,0,0
47025.3,1,-0.136472,0.439558,5.82E-10,0,0
47025.3,0.0680787,0.964729,-0.240513,0.23226,0.233032,1
47025.3,0.477307,0.487977,-0.240513,0.0225681,0.0235225,0
47025.3,0.420575,0.118206,-0.240513,0.11023,0.110473,0
47025.3,0.886536,0.288554,-0.240513,0.327869,0.327296,0
47025.3,0.681921,-0.225707,-0.240513,0.00806793,0.00763797,0
47025.3,0.772693,0.0267264,-0.240513,0.299006,0.298039,0
47025.3,0.545386,0.244767,-0.240513,0.709053,0.710075,1
47025.3,0.875189,0.286333,0.297928,5.82E-10,0,0
47025.3,1,0.683265,0.669024,5.82E-10,0,0
47025.3,0.102118,0.165165,-1,1,1,1
47025.3,0.886536,0.976451,0.353589,5.82E-10,0,0
47025.3,0.863843,0.115544,-0.240513,0.999992,1,1
47025.3,0.965961,0.849462,-0.240513,1.36E-05,0,0
47025.3,0.829425,0.559775,-0.240513,4.59E-05,0,0
47025.3,1,0.783183,0.197276,5.82E-10,0,0
47025.3,0.443268,0.383387,-0.240513,0.0117188,0.0114689,0
47025.3,0.613843,0.365425,-0.169909,5.82E-10,0,0
47025.3,0.0340393,0.865649,-0.240513,0.348013,0.346905,0
47025.3,0.193268,0.308264,-0.240513,0.999342,1,1
47025.3,0.556732,0.364043,-0.240513,9.69E-06,0,0
47025.3,0.193268,1,-0.240513,0.641092,0.641626,1
47025.3,1,0.441865,0.840442,5.82E-10,0,0
47025.3,0.409228,0.100974,-0.240513,0.0551825,0.0551707,0
47025.3,0.954614,-0.738864,-0.174601,5.82E-10,0,0
47025.3,0.0340393,0.652977,-0.240513,0.167677,0.169159,0
47025.3,0.545386,-1,-0.240513,0.000125734,0,0
47025.3,0.0340393,0.9989,-0.240513,0.00573739,0.00463256,0
47025.3,0.0226929,0.367779,-0.240513,0.0383734,0.0379987,0
47025.3,0.806732,0.281994,0.71326,5.82E-10,0,0
47025.3,0.375189,0.654201,0.00691712,5.82E-10,0,0
47025.3,1,0.61735,0.709755,5.82E-10,0,0
47025.3,0.511346,0.67566,-0.240513,0.317503,0.318893,1
47025.3,0.545386,0.672784,-0.240513,3.16E-07,0,0
47025.3,0.352496,0.485985,-0.240513,0.889981,0.889648,1
47025.3,0.511346,0.535862,-0.240513,0.00811727,0.00835599,0
47025.3,0.295386,0.743756,-0.00486587,5.82E-10,0,0
47025.3,0.409228,0.927585,0.111739,5.82E-10,0,0
47025.3,0.329425,0.70423,-0.240513,0.101902,0.101996,0
47025.3,0.454614,0.976741,0.118948,5.82E-10,0,0
47025.3,1,0.98489,1,5.82E-10,0,0
47025.3,0.431921,0.274845,-0.185053,5.82E-10,0,0
47025.3,0.795386,-0.647742,-0.138176,5.82E-10,0,0
47025.3,0.272693,0.363557,-0.248004,0.999921,1,1
47025.3,0.636536,-0.584897,-0.240513,1.14E-06,0,0
47025.3,0.659228,0.31436,0.253204,5.82E-10,0,0
47025.3,0.534039,0.633877,0.394094,5.82E-10,0,0
47025.3,0.0453858,0.617704,-0.240513,0.000545996,-1.01E-13,0
47025.3,1,-0.192635,0.0272925,5.82E-10,0,0
47025.3,0.579425,-0.0442465,-0.240513,0.0285289,0.0282763,0
47025.3,0.886536,-0.483682,0.134605,5.82E-10,0,0
47025.3,0.238654,0.342756,-0.240513,0.000197442,0,0
47025.3,0.659228,0.572045,-0.240513,0.00989485,0.00895895,0
47025.3,0.681921,-0.0582183,-0.0503744,5.82E-10,0,0
47025.3,0.0680787,0.509467,-0.240513,0.326211,0.327249,1
47025.3,0.704614,-0.492874,-0.240513,2.42E-05,0,0
47025.3,0.443268,0.243757,-0.240513,0.961355,0.962765,1
42548.8,1,0.87483,1,3.73E-08,0,0
42548.8,0.329545,0.942914,0.813631,3.73E-08,0,0
42548.8,0.579545,0.980236,0.897392,3.73E-08,0,0
42548.8,0.568182,0.760463,0.736995,0.897982,0.896151,1
42548.8,0.329545,0.816554,0.736995,0.86727,0.868872,1
42548.8,0.647727,0.914442,0.736995,0.0454661,0.0458155,0
42548.8,0.659091,0.982231,0.907938,3.73E-08,0,0
42548.8,0.840909,0.892197,0.83406,1.04E-07,0,0
42548.8,0.0113636,1,0.758498,3.73E-08,0,0
42548.8,1,0.912957,0.855407,3.73E-08,0,0
42548.8,0.704545,0.820787,0.728489,0.99986,1,1
42548.8,0.511364,0.987011,0.747717,3.04E-05,0,0
42548.8,0.204545,0.88628,0.500565,1,1,1
42548.8,0.556818,0.624395,0.781555,3.73E-08,0,0
42548.8,0.840909,0.837354,0.794304,3.73E-08,0,0
42548.8,0.909091,0.922632,0.736995,0.111831,0.107596,0
42548.8,0.659091,0.874827,0.736995,3.73E-08,0,0
42548.8,0.159091,0.999999,0.736995,0.118715,0.117468,0
42548.8,1,0.992659,0.973682,3.73E-08,0,0
42548.8,0.920455,0.584657,0.499744,1,1,1
42548.8,0.136364,1,0.736995,0.64152,0.64909,1
42548.8,0.318182,0.805764,0.736995,0.990217,0.989674,1
42548.8,0.852273,0.837886,0.736995,1.19E-05,0,0
42548.8,0,0.958035,0.736799,0.999987,1,1
42548.8,0.625,0.894006,0.866769,3.73E-08,0,0
42548.8,1,0.990471,0.933363,3.73E-08,0,0
42548.8,0.0681818,1,0.736995,0.652067,0.650979,1
42548.8,0.477273,0.938734,0.736995,0.0169492,0.0156709,0
42548.8,0.420455,0.974562,0.736995,0.868585,0.868513,1
42548.8,0.886364,0.940014,0.736995,0.769118,0.766582,1
42548.8,0.681818,0.847819,0.736995,0.409808,0.405308,0
42548.8,0.772727,0.810164,0.736995,0.888295,0.892404,0
42548.8,0.545455,0.852297,0.579422,1,1,1
42548.8,0.875,0.988778,0.830386,3.73E-08,0,0
42548.8,1,0.793402,0.736995,0.327575,0.330601,1
42548.8,0.102273,0.312213,0.172076,1,1,1
42548.8,0.886364,0.975983,0.736995,0.672425,0.669399,0
42548.8,0.863636,-1,-1,1,1,1
42548.8,0.965909,0.648087,0.725443,1,1,1
42548.8,0.829545,0.583014,0.736995,0.867038,0.868872,1
42548.8,1,0.955757,0.772621,7.00E-06,0,0
42548.8,0.443182,0.944549,0.736995,0.599782,0.603028,1
42548.8,0.613636,0.69092,0.736995,0.0006191,0,0
42548.8,0.0340909,0.707931,0.187247,1,1,1
42548.8,0.193182,0.788394,0.586016,1,1,1
42548.8,0.556818,0.978868,0.736995,2.72E-05,0,0
42548.8,0.193182,0.849516,0.736995,0.81404,0.817703,1
42548.8,1,0.657666,0.942795,3.73E-08,0,0
42548.8,0.409091,0.982814,0.736995,0.0756069,0.0765196,0
42548.8,0.954545,0.75758,0.736995,0.728661,0.727769,1
42548.8,0.0340909,0.88013,0.736995,0.972364,0.971926,1
42548.8,0.545455,0.961161,0.736995,0.141215,0.143434,0
42548.8,0.0340909,0.995367,0.736995,0.0476605,0.050972,0
42548.8,0.0227273,0.996109,0.736995,0.170509,0.166787,1
42548.8,0.806818,0.995942,0.992198,3.73E-08,0,0
42548.8,0.375,0.995908,0.860281,3.73E-08,0,0
42548.8,1,0.606423,0.736995,0.161252,0.159772,0
42548.8,0.511364,0.397673,0.279632,1,1,1
42548.8,0.545455,0.656531,0.629954,1,1,1
42548.8,0.352273,0.000405766,0.051209,1,1,1
42548.8,0.511364,0.895962,0.736995,0.0640283,0.06413,0
42548.8,0.295455,0.845728,0.736995,0.0804602,0.0776859,0
42548.8,0.409091,0.994018,0.736995,3.73E-08,0,0
42548.8,0.329545,0.989956,0.736995,0.868495,0.868513,1
42548.8,0.454545,0.94135,0.757644,3.73E-08,0,0
42548.8,1,0.914925,0.92968,3.73E-08,0,0
