LB,ObjCoeff,Dual,y_lp_sum,RC,ylp,yint
165262,2295,-0.0014157,1,-1208.28,1,1
165262,2151,-0.000550772,0.150983,0,0.150267,0
165262,2581,-0.000281053,0.247238,0,0.244861,1
165262,4087,-0.000907556,0.274135,0,0.276016,0
167028,7169,-0.000868175,0.0465606,0,0.047209,0
167028,6596,-0.000941698,1.19E-06,2389.09,0,0
167028,5449,-0.00175745,0.999999,-334.96,1,1
167028,5521,-0.0018324,0.545697,0,0.544516,1
167028,2581,-0.0015539,0.718183,0,0.719342,1
167028,6739,-0.0019193,0.281875,0,0.280658,1
167028,5162,-0.00012532,0.125864,0,0.127616,0
167028,7169,-0.00101252,0.0558579,0,0.0555534,0
167028,1363,-0.000743852,0.901968,0,0.900338,1
167028,6739,-0.00137807,0.0778322,0,0.0791312,0
167028,6237,-0.00105991,0.545615,0,0.544516,1
167028,4947,-0.000208952,0.320697,0,0.320799,0
167028,7169,-0.000314133,1.96E-06,0,0,0
167028,2510,-0.000847369,0.999999,-1324,1,1
167028,789,-0.000192757,0.121025,0,0.121075,1
167028,1578,-0.000210867,0.999999,-1794.12,1,1
167028,6022,-0.000746028,1.41E-06,0,0,0
167028,7169,-0.000970018,1.19E-06,0,0,0
167028,5019,-0.00105405,0.823051,0,0.822501,1
167028,717,-1.36E-05,0.624014,0,0.624176,0
167028,2940,-3.82E-05,1.19E-06,0,0,0
167028,3370,-0.000515738,1.19E-06,704.283,0,0
167028,6453,-0.000279481,1.19E-06,0,0,0
167028,7098,-0.00162233,1.19E-06,2393.75,0,0
167028,5234,-0.000982643,1.19E-06,997.254,0,0
167028,7169,-0.000553297,0.0615548,0,0.0628046,0
167028,6453,-0.00100019,0.545162,0,0.544516,1
167028,3728,-0.00114492,0.999999,-1405.47,1,1
167028,1864,-1.94E-07,0.873414,0,0.871727,1
167028,4660,-6.19E-05,0.393284,0,0.392679,0
167028,7169,-4.69E-05,1.19E-06,404.162,0,0
167028,4732,-0.00174305,0.108613,0,0.111128,0
167028,3011,-0.00251513,0.999999,-7144.3,1,1
167028,2438,-0.000373811,1.25E-06,0,0,0
167028,2725,-0.000161812,0.133238,0,0.135067,0
167028,5377,-0.00082626,0.873414,0,0.871727,1
167028,7169,-0.00100377,1.19E-06,1517.93,0,0
167028,2295,-0.000222983,0.000178852,0,0,0
167028,2796,-0.00202148,0.999999,-2758.15,1,1
167028,5162,-0.0014203,0.376631,0,0.382302,0
167028,1721,-0.00100209,0.823041,0,0.822501,1
167028,5951,-0.00153241,1.19E-06,0,0,0
167028,7169,-0.000492997,0.000723697,0,0.000656974,0
167028,4158,-0.00129949,0.661091,0,0.657874,1
167028,1148,-0.00207377,0.999999,-4182.29,1,1
167028,5306,-0.00170684,0.170188,0,0.168234,0
167028,5090,-0.00181018,0.606855,0,0.608016,1
167028,7169,-0.000343865,0.00148963,0,0.00135347,0
167028,3657,-0.00122197,0.171546,0,0.170811,0
167028,5162,-9.90E-05,2.25E-05,0,0,0
167028,932,-0.000224359,0.764438,0,0.76527,1
167028,3298,-0.000297801,0.0635736,0,0.0639192,0
167028,5736,-0.00110134,1.19E-06,305.232,0,0
167028,7169,-0.000102779,1.19E-06,5793.58,0,0
167028,2079,-0.000745854,0.922267,0,0.920869,1
167028,861,-0.000536114,0.999999,-345.586,1,1
167028,2295,-0.00173325,0.999999,-1549.99,1,1
167028,2151,-0.00054972,0.176923,0,0.177499,0
167028,2581,-0.000778294,0.321066,0,0.320416,0
167028,4087,-0.00120165,0.265852,0,0.264696,1
182783,1434,-6.25E-14,1,0,1,1
182783,1320,-0.000561663,0.999939,-1210.27,1,1
182783,1090,-0.00241519,0.999939,-7882,1,1
182783,1105,-0.000391522,0.999939,-425.62,1,1
182783,517,-0.00130699,0.999972,-4443.02,1,1
182783,1348,-0.000624331,0.999979,-4395.66,1,1
182783,1033,-0.00049582,0.999939,-806.727,1,1
182783,1434,-0.000319683,0.951526,0,0.952886,1
182783,273,-0.000550636,1,-1333.9,1,1
182783,1348,-0.000682225,0.999878,-1264.72,1,1
182783,1248,-0.00291523,0.999954,-8227.97,1,1
182783,990,-0.000490854,0.999939,-519.376,1,1
182783,1434,-9.59E-34,1,0,1,1
182783,502,-0.000888435,0.999939,-2739.56,1,1
182783,158,-0.000432626,0.99997,-636.588,1,1
182783,316,-0.00012654,0.99557,-61.5591,1,1
182783,1205,-0.000322346,0.999939,-838.421,1,1
182783,1434,-7.32E-08,1,0,1,1
182783,1004,-0.00126751,1,-3994.3,1,1
182783,144,-1.31E-05,0.99408,0,1,1
182783,588,-2.02E-05,0.000305325,440.582,0,0
182783,674,-6.96E-05,0.000310305,351.333,0,0
182783,1291,-0.000624047,0.000276592,0,0,0
182783,1420,-0.000414326,0.994215,-66.8682,1,1
182783,1047,-0.000417239,0.0127657,0,-3.07E-13,0
182783,1434,-4.31E-08,1,0,1,1
182783,1291,-0.000399043,0.999939,-742.036,1,1
182783,746,-0.000956603,1,-4241.89,1,1
182783,373,-0.000494855,0.999939,-1086.41,1,1
182783,932,-0.000243842,0.999878,-49,1,1
182783,1434,-3.87E-71,1,0,1,1
182783,947,-0.000238977,0.999615,-441.415,1,1
182783,603,-0.00155312,1,-3869.99,1,1
182783,488,-4.16E-06,0.99488,-10.8397,1,1
182783,545,-0.000515793,0.999939,-749.36,1,1
182783,1076,-0.000532375,0.999414,-223.497,1,1
182783,1434,0,1,0,1,1
182783,459,-4.78E-05,0.999939,-51.1118,1,1
182783,560,-0.000229516,1,-1110.81,1,1
182783,1033,-0.00055624,0.999686,-747.188,1,1
182783,345,-2.10E-05,0.991586,-5.749,1,1
182783,1191,-0.000252696,1,-3012.67,1,1
182783,1434,-1.31E-66,1,0,1,1
182783,832,-0.001803,1,-6284.77,1,1
182783,230,-0.000943283,1,-4155.38,1,1
182783,1062,-0.000765778,0.999939,-1933.36,1,1
182783,1018,-0.00046003,0.904492,0,0.91411,1
182783,1434,-7.83E-05,0.999033,-92.3436,1,1
182783,732,-0.000331461,0.999939,-1068.88,1,1
182783,1033,-0.00120057,1,-3707.76,1,1
182783,187,-4.73E-05,0.0444568,0,0.0236753,0
182783,660,-6.90E-05,0.997961,-42.9305,1,1
182783,1148,-0.000367791,0.000469695,0,0,0
182783,1434,-0.000861821,0.00688703,0,0.00651162,0
182783,416,-0.00142328,1,-5868.02,1,1
182783,173,-0.000472982,1,-1626.07,1,1
182783,459,-0.00118348,1,-4757.03,1,1
182783,431,-0.000551838,0.99994,-1751.51,1,1
182783,517,-0.0013536,0.999989,-3274.87,1,1
182783,818,-0.000304799,0.999988,-2937.07,1,1
188834,1434,-1.42E-05,1,0,1,1
188834,1320,-0.000327992,0.999939,-1220.91,1,1
188834,1090,-0.00199472,0.999939,-7595.88,1,1
188834,1105,-0.000349069,0.999939,-525.276,1,1
188834,517,-0.000620758,0.999939,-3862.04,1,1
188834,1348,-0.00083946,0.999997,-4224.66,1,1
188834,1033,-0.000380442,0.999939,-1109.19,1,1
188834,1434,-0.000394069,0.910354,0,0.911023,1
188834,273,-0.000387456,1,-1405.98,1,1
188834,1348,-0.000617112,0.999939,-1396.21,1,1
188834,1248,-0.00193266,0.999939,-8490.52,1,1
188834,990,-0.000539171,0.999939,-634.98,1,1
188834,1434,-5.16E-61,1,0,1,1
188834,502,-0.000664379,0.999939,-2845.63,1,1
188834,158,-0.000173767,0.99998,-869.143,1,1
188834,316,-4.02E-05,1,-335.825,1,1
188834,1205,-0.000166305,0.99992,-260.504,1,1
188834,1434,-1.15E-67,1,0,1,1
188834,1004,-0.000496199,1,-3482.5,1,1
188834,144,-1.08E-05,0.999394,-115.536,1,1
188834,588,-2.24E-05,6.12E-05,316.998,0,0
188834,674,-0.000174954,0.000305325,34.8568,0,0
188834,1291,-0.000395253,0.000746372,96.3725,0,0
188834,1420,-0.000252725,0.862231,0,0.85941,1
188834,1047,-0.000171773,0.748497,0,0.7407,1
188834,1434,-2.75E-67,1,0,1,1
188834,1291,-0.000823136,0.999939,-837.034,1,1
188834,746,-0.00158175,1,-4381.96,1,1
188834,373,-0.000299401,0.999939,-1063.03,1,1
188834,932,-0.000283815,0.999878,-28.75,1,1
188834,1434,-6.47E-66,1,0,1,1
188834,947,-0.000660067,0.999878,-431.908,1,1
188834,603,-0.0021801,1,-2691.93,1,1
188834,488,-0.000219794,0.917962,0,0.917367,1
188834,545,-0.000195914,0.999939,-649.617,1,1
188834,1076,-0.000301637,0.998524,-578.462,1,1
188834,1434,-0.00060656,0.250852,0,0.2593,1
188834,459,-0.000296363,0.999939,-163.504,1,1
188834,560,-0.000360301,1,-237.495,1,1
188834,1033,-0.000523147,0.999401,-1277.71,1,1
188834,345,-0.000144625,1,-114.378,1,1
188834,1191,-0.000741833,0.999939,-2935.14,1,1
188834,1434,-9.62E-66,1,0,1,1
188834,832,-0.00126965,1,-6104.07,1,1
188834,230,-0.000561652,1,-4087.89,1,1
188834,1062,-0.000522899,0.999939,-1604.39,1,1
188834,1018,-0.000836627,0.847825,0,0.844326,1
188834,1434,-0.000728277,0.999756,-623.171,1,1
188834,732,-7.38E-05,0.999939,-967.52,1,1
188834,1033,-0.000348723,1,-2613.52,1,1
188834,187,-2.57E-05,0.0985123,0,0.0973752,0
188834,660,-8.26E-05,0.998816,-27.8492,1,1
188834,1148,-0.000283115,0.000665248,374.512,0,0
188834,1434,-0.000123267,0.0897311,0,0.0889773,0
188834,416,-0.000776607,1,-6523.27,1,1
188834,173,-0.000545127,1,-2442.46,1,1
188834,459,-0.00102022,1,-5048.83,1,1
188834,431,-0.000242067,0.999939,-1651.4,1,1
188834,517,-0.000733855,1,-4276.92,1,1
188834,818,-0.000284948,0.999939,-2732.47,1,1
196948,1434,-4.29E-07,0.999999,0,1,1
196948,1320,-0.000665404,0.999756,-1426.87,1,1
196948,1090,-0.00208634,0.999756,-7710.67,1,1
196948,1105,-0.000491027,0.999756,-477.015,1,1
196948,517,-0.00114837,0.999757,-3737.25,1,1
196948,1348,-0.00101818,0.999999,-3466.73,1,1
196948,1033,-0.000555807,0.999756,-1045.54,1,1
196948,1434,-0.0004688,0.960737,0,0.963505,1
196948,273,-0.000316087,0.999999,-1131.15,1,1
196948,1348,-0.000615543,0.999756,-1348.62,1,1
196948,1248,-0.00313519,0.999756,-10278.8,1,1
196948,990,-0.000346592,0.999756,-645.795,1,1
196948,1434,-7.98E-09,0.999999,-851.924,1,1
196948,502,-0.000762588,0.999757,-3019.67,1,1
196948,158,-0.000335159,0.999999,-776.325,1,1
196948,316,-3.63E-06,0.999999,-224.506,1,1
196948,1205,-0.000270839,0.999756,-783.178,1,1
196948,1434,-2.13E-32,0.999999,-848.667,1,1
196948,1004,-0.0010977,0.999999,-4067.05,1,1
196948,144,-6.02E-05,0.999654,-200.719,1,1
196948,588,-4.34E-07,0.000568577,0,0,0
196948,674,-4.77E-05,0.000244737,416.492,0,0
196948,1291,-3.81E-05,0.000754969,896.88,0,0
196948,1420,-0.000351109,0.995892,-43.5345,1,1
196948,1047,-0.000444432,0.587282,0,0.58948,0
196948,1434,-3.08E-51,0.999999,-383.844,1,1
196948,1291,-0.000160363,0.999756,-1012.96,1,1
196948,746,-0.000971123,0.999999,-4505.91,1,1
196948,373,-0.000284527,0.999756,-1122.78,1,1
196948,932,-0.000205858,0.999512,-22,1,1
196948,1434,-3.41E-06,0.999999,-1362.64,1,1
196948,947,-0.000421819,0.99851,-151.876,1,1
196948,603,-0.000228218,0.999999,-5604.66,1,1
196948,488,-4.64E-05,0.869172,0,0.86555,1
196948,545,-0.000455612,0.999756,-461.55,1,1
196948,1076,-0.00035381,0.99904,-268.108,1,1
196948,1434,0,0.999999,0,1,1
196948,459,-9.06E-06,0.999756,-569.125,1,1
196948,560,-7.96E-05,0.999999,-706.684,1,1
196948,1033,-0.000250978,0.997911,-786.752,1,1
196948,345,-4.02E-06,0.999999,-29.2867,1,1
196948,1191,-0.000526679,0.999999,-3462.78,1,1
196948,1434,-6.48E-24,0.999999,0,1,1
196948,832,-0.00172752,0.999999,-7060.89,1,1
196948,230,-0.000753801,0.999999,-3992.45,1,1
196948,1062,-0.000583029,0.999756,-1799.2,1,1
196948,1018,-8.09E-05,0.966432,0,0.969632,1
196948,1434,-0.000156016,0.999557,-157.923,1,1
196948,732,-0.000260888,0.999756,-1033.94,1,1
196948,1033,-0.000856995,0.999999,-3627.97,1,1
196948,187,-6.77E-06,0.0462349,0,0.0359001,0
196948,660,-0.000118419,0.998842,-119.951,1,1
196948,1148,-3.67E-05,0.00149212,869.442,0,0
196948,1434,-1.50E-08,0.99998,0,1,1
196948,416,-0.00228292,0.999999,-7514.45,1,1
196948,173,-0.000747685,0.999999,-2112.32,1,1
196948,459,-0.00165835,0.999999,-5805.08,1,1
196948,431,-0.000605778,0.999759,-2001.31,1,1
196948,517,-0.00169989,0.999833,-3513.31,1,1
196948,818,-0.00128649,0.999757,-3345.31,1,1
491484,14338,-2.37E-05,0.999699,0,1,1
491484,13191,-0.000794973,0.000300667,0,0,0
491484,10897,-0.00162681,0.000495846,151.644,0,0
491484,11041,-0.00117265,0.000301585,0,0,0
491484,5162,-0.000932681,0.999998,-938,1,1
491484,13478,-0.00124061,0.999997,-3122.98,1,1
491484,10324,-0.000967812,0.000302563,0,0,0
491484,14338,-1.85E-07,0.999958,0,1,1
491484,2725,-0.000413385,1,-211.441,1,1
491484,13478,-0.000581675,3.60E-05,1813.95,0,0
491484,12474,-0.00245372,1,-3574,1,1
491484,9894,-0.00115514,0.0230009,0,0.0216204,0
491484,14338,-1.01E-42,1,0,1,1
491484,5019,-0.00122357,1,-2359.1,1,1
491484,1578,-0.000582929,0.999191,-319.472,1,1
491484,3155,-0.00091114,1,-4662.15,1,1
491484,12044,-0.00202225,0.381676,0,0.392847,1
491484,14338,-7.80E-82,1,-6432.07,1,1
491484,10037,-0.00257359,0.999999,-5139,1,1
491484,1434,-7.36E-05,0.999995,-539.739,1,1
491484,5879,-0.000400916,8.72E-05,1347.09,0,0
491484,6739,-0.000646316,1.16E-09,0,0,0
491484,12905,-0.000732412,3.54E-05,5906.38,0,0
491484,14195,-0.000427675,1.69E-06,970.053,0,0
491484,10467,-0.0010911,1.16E-09,2597.78,0,0
491484,14338,-3.09E-26,1,-9239.27,1,1
491484,12905,-0.00119267,2.71E-05,0,0,0
491484,7456,-0.00125407,1,-2225.32,1,1
491484,3728,-0.000603691,0.000161008,171.544,0,0
491484,9320,-0.000154629,6.20E-06,6851.36,0,0
491484,14338,-1.07E-35,0.999996,0,1,1
491484,9464,-0.000142677,0.000110491,2516.85,0,0
491484,6022,-0.00179526,1,-5765.27,1,1
491484,4875,-0.000802234,0.891323,0,0.875575,1
491484,5449,-0.000662763,6.68E-06,1466.3,0,0
491484,10754,-0.000947296,2.61E-05,2035.09,0,0
491484,14338,-0.0010086,0.999974,0,1,1
491484,4589,-0.000516617,0.593386,0,0.591474,0
491484,5592,-0.000666678,0.999839,-1513.36,1,1
491484,10324,-0.00124733,0.370153,0,0.37284,0
491484,3442,-0.000450485,1,-66.4227,1,1
491484,11901,-0.00128831,0.916467,0,0.91776,1
491484,14338,-5.44E-05,1,-8010.91,1,1
491484,8316,-0.00341431,1,-14759.7,1,1
491484,2295,-0.00206854,1,-10535.6,1,1
491484,10611,-0.00147402,3.10E-06,1055.58,0,0
491484,10180,-0.000934537,0.236312,0,0.235862,1
491484,14338,-0.00114375,0.999911,0,1,1
491484,7313,-0.00115134,0.118492,0,0.10598,1
491484,10324,-0.00241925,1,-4584.44,1,1
491484,1864,-7.00E-05,0.822327,0,0.866502,1
491484,6596,-0.00030358,0.607639,0,0.609627,1
491484,11471,-0.00122936,1.16E-09,6835.68,0,0
491484,14338,-0.000672726,0.156064,0,0.154511,0
491484,4158,-0.0011973,1,-6716.62,1,1
491484,1721,-0.000488168,1,-214.058,1,1
491484,4589,-0.00113363,1,-3513.78,1,1
491484,4302,-0.000675192,0.997984,0,1,0
491484,5162,-0.00139258,0.999326,-43.1323,1,1
491484,8173,-0.000425612,0.843911,0,0.845489,1
498307,14338,-7.10E-24,0.999921,0,1,1
498307,13191,-0.000847354,0.000106065,5149.49,0,0
498307,10897,-0.00170944,0.003194,0,0,0
498307,11041,-0.0010261,7.28E-05,0,0,0
498307,5162,-0.000994498,0.999994,-938,1,1
498307,13478,-0.00149739,0.999854,-1990.82,1,1
498307,10324,-0.00120827,8.31E-05,0,0,0
498307,14338,-0.000165271,0.998595,0,1,1
498307,2725,-0.000764352,0.999998,-1811.48,1,1
498307,13478,-0.000546083,4.66E-09,0,0,0
498307,12474,-0.00259032,0.999998,-2736.94,1,1
498307,9894,-0.00219436,0.00142954,0,0,0
498307,14338,-3.11E-08,1,-15028.8,1,1
498307,5019,-0.00129293,0.999992,-2310.81,1,1
498307,1578,-0.000595382,0.996686,0,1,1
498307,3155,-0.00155225,0.999998,-3385.94,1,1
498307,12044,-0.00213436,0.00287361,3.7227,0,0
498307,14338,-7.00E-68,1,-11281.6,1,1
498307,10037,-0.00271305,0.999993,-5010.94,1,1
498307,1434,-3.19E-05,0.99924,0,1,1
498307,5879,-0.000800819,4.66E-09,1199.07,0,0
498307,6739,-0.000387002,4.66E-09,3222.31,0,0
498307,12905,-0.00187738,0.000555181,0,0,0
498307,14195,-0.000398463,0.00140105,0,0,0
498307,10467,-0.00145467,0.000264664,0,0,0
498307,14338,-2.63E-45,1,0,1,1
498307,12905,-0.000862303,0.000573,0,0,0
498307,7456,-0.00133848,0.999998,-1856.86,1,1
498307,3728,-0.000403555,0.000662398,0,0,0
498307,9320,-0.000220815,1.47E-06,2983.3,0,0
498307,14338,-6.81E-05,0.999975,0,1,1
498307,9464,-0.000519509,0.000291721,3012.43,0,0
498307,6022,-0.00168084,0.999998,-1638.5,1,1
498307,4875,-0.000335646,0.998162,0,1,1
498307,5449,-0.000957681,1.94E-05,0,0,0
498307,10754,-0.000748001,2.53E-06,0,0,0
498307,14338,-0.00142279,0.999424,0,1,1
498307,4589,-0.000660518,0.00327148,0,0,1
498307,5592,-0.000887845,0.998971,-349.507,1,1
498307,10324,-0.000803536,0.41846,0,0.415398,0
498307,3442,-0.000429355,0.999989,-128.856,1,1
498307,11901,-0.00158565,0.609924,0,0.613486,0
498307,14338,-7.95E-09,1,-14684.8,1,1
498307,8316,-0.0023731,0.999998,-11793.6,1,1
498307,2295,-0.00159641,0.999998,-9992.39,1,1
498307,10611,-0.000807652,0.0816278,0,0.0771088,0
498307,10180,-0.000826038,0.620116,0,0.623202,0
498307,14338,-0.00205043,0.99972,-4826.04,1,1
498307,7313,-0.000852039,0.000460106,303.97,0,1
498307,10324,-0.00156814,0.999998,-5014.27,1,1
498307,1864,-0.000106692,0.344992,0,0.352947,1
498307,6596,-0.000470522,0.620155,0,0.623202,0
498307,11471,-0.000533571,4.66E-09,3327,0,0
498307,14338,-0.000175731,0.29822,0,0.29969,1
498307,4158,-0.00122662,0.999998,-6895.81,1,1
498307,1721,-0.000452445,0.999998,-2476.94,1,1
498307,4589,-0.00115354,0.999998,-4125.59,1,1
498307,4302,-0.000662739,0.999993,-251.845,1,1
498307,5162,-0.000759289,0.999998,-3734.73,1,1
498307,8173,-0.000454139,0.487737,0,0.486025,0
517286,14338,-2.35E-40,0.999868,0,1,1
517286,13191,-0.000764931,0.000145581,547.097,0,0
517286,10897,-0.001527,0.00224203,0,0,0
517286,11041,-0.00136425,0.00021385,0,0,0
517286,5162,-0.000888349,0.999967,-938,1,1
517286,13478,-0.00154989,0.999933,-2648.5,1,1
517286,10324,-0.00152867,0.000125793,0,0,0
517286,14338,-0.000502505,0.998631,0,1,1
517286,2725,-0.000589151,0.999996,-591.689,1,1
517286,13478,-0.000714101,9.31E-09,6751.5,0,0
517286,12474,-0.00232046,0.999996,-2510.83,1,1
517286,9894,-0.000968936,0.00168785,0,1.81E-13,0
517286,14338,0.000170012,1,-16467.9,1,1
517286,5019,-0.00115895,0.999996,-2063.1,1,1
517286,1578,-0.000275712,0.997428,-352.509,1,1
517286,3155,-0.000553762,1,-3300.84,1,1
517286,12044,-0.00191284,0.372853,0,0.368583,0
517286,14338,-9.98E-58,1,-14784.5,1,1
517286,10037,-0.00243412,0.999993,-4353.97,1,1
517286,1434,-0.000235019,0.999996,-211.162,1,1
517286,5879,-0.000305898,2.10E-07,2091.26,0,0
517286,6739,-0.000355454,9.31E-09,3826.74,0,0
517286,12905,-0.00213321,7.81E-05,0,0,0
517286,14195,-0.000495172,0.00135833,0,1.81E-13,0
517286,10467,-0.00120494,4.83E-06,1596.29,0,0
517286,14338,-5.33E-06,1,0,1,1
517286,12905,-0.000796811,9.53E-05,0,0,0
517286,7456,-0.0011508,0.999996,-2368.22,1,1
517286,3728,-0.000393396,0.000153319,59.5147,0,0
517286,9320,-0.000518745,9.31E-09,2135.63,0,0
517286,14338,-2.48E-05,0.999936,0,1,1
517286,9464,-3.47E-05,3.71E-05,8873.41,0,0
517286,6022,-0.00077899,0.999996,-4998.07,1,1
517286,4875,-0.000324336,0.998954,0,1,1
517286,5449,-0.000406266,6.77E-06,2416.22,0,0
517286,10754,-0.000604622,6.44E-05,0,0,0
517286,14338,-2.20E-36,0.999922,0,1,1
517286,4589,-0.000389066,0.331919,0,0.32418,1
517286,5592,-0.00045302,0.995765,-973.163,1,1
517286,10324,-0.00105007,0.665135,0,0.685159,0
517286,3442,-0.000342972,0.999996,-125.226,1,1
517286,11901,-0.00129822,0.852296,0,0.847236,1
517286,14338,-2.99E-05,0.999973,0,1,1
517286,8316,-0.00293331,0.999996,-11253.7,1,1
517286,2295,-0.00170621,0.999998,-9458.32,1,1
517286,10611,-0.00112254,8.18E-05,0,0,0
517286,10180,-0.000742105,0.309253,0,0.309209,0
517286,14338,-0.0004339,0.999623,0,1,1
517286,7313,-0.00101892,0.00196205,0,0,0
517286,10324,-0.00204341,0.999996,-4988.93,1,1
517286,1864,-0.000149334,0.998469,-117.119,1,1
517286,6596,-0.000809345,0.00527247,0,0,0
517286,11471,-0.000827471,9.31E-09,8613.89,0,0
517286,14338,-1.17E-56,0.999845,0,1,1
517286,4158,-0.00168459,0.999996,-6229.74,1,1
517286,1721,-0.000589183,0.999996,-1357.23,1,1
517286,4589,-0.00141449,0.999996,-3988.81,1,1
517286,4302,-0.000793488,0.999979,-224.772,1,1
517286,5162,-0.00202424,0.999996,-2020.24,1,1
517286,8173,-0.000980763,0.000185708,0,0,0
