LB,ObjCoeff,y_lp_sum,Dual,ylp,yint
133007,0.13645,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.038843_0.000000_0.050634_0.081504_0.138132_0.078932_0.000000_0.000000_0.056315_0.000000_0.000000_0.012024_0.104660_0.000000_0.023130_0.008789_0.033575_0.003208_0.012660_0.005118_0.008353_0.007659_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-504.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-384.000000_0.000000_0.000000_0.000000_-1104.000000_-2774.428467_-744.000000_0.000000_0.000000_0.000000_-2064.000000_0.000000_-1296.000000_,0.00765906,0
133007,0.31813,0.500000_0.250000_0.613871_0.306936_0.516510_0.428801_0.418916_0.416790_0.394844_0.396544_0.392444_0.942589_0.808833_1.000000_0.707524_0.527741_0.726833_0.620384_0.648391_0.693433_0.609347_0.691124_0.634809_0.690679_0.620211_0.631773_0.620463_0.637978_0.633826_0.640164_0.631708_0.638764_0.636903_0.635702_0.638589_,-2704.000000_-2704.000000_-3822.000000_-1872.000000_-12168.000000_-2782.000000_-2704.000000_0.000000_0.000000_-5694.000000_-2717.000000_-6708.000000_-301.287994_0.000000_-1690.000000_0.000000_-546.000000_-7436.436523_-104.000000_-7072.000000_0.000000_0.00,0.638589,0
133007,0.852385,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-864.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-1200.000000_0.000000_0.000000_0.000000_0.000000_-2774.428467_0.000000_0.000000_0.000000_0.000000_-3240.000000_0.000000_-120.000000_,0,0
133007,0,0.500000_0.750000_0.583481_0.291740_0.398879_0.572964_0.677329_0.689924_0.735720_0.717240_0.726056_0.121524_0.504592_0.464999_0.876060_0.497494_0.532111_0.742989_0.701141_0.575390_0.542495_0.597602_0.563407_0.665854_0.617327_0.640525_0.647426_0.630789_0.638335_0.651868_0.635595_0.624885_0.638703_0.626021_0.625886_,0.000000_0.000000_0.000000_0.000000_0.000000_-123.733498_0.000000_0.000000_0.000000_0.000000_0.000000_-146.727997_0.000000_-1536.074341_-511.477997_0.000000_-175.276001_0.000000_-247.466995_-146.727997_0.000000_-1517.787842_-567.114014_0.000000_-175.276001_0.000000_-1160.828369_-146.727997_0.000000_-219.439194_0.000000_-175.276001_0.000000_0.000000_0.000000_,0.625887,1
133007,1,0.500000_0.549141_0.336638_0.277076_0.236411_0.249876_0.234091_0.253389_0.247479_0.235498_0.235615_0.000000_0.230687_0.139980_0.123940_0.084397_0.138528_0.107867_0.100134_0.101227_0.110601_0.129481_0.100144_0.115921_0.124142_0.109313_0.134834_0.112041_0.119022_0.118772_0.111228_0.118396_0.117694_0.116294_0.115612_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-1689.456421_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-1317.465942_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-4130.643555_0.000000_0.000000_0.000000_0.000000_-4466.353516_0.000000_0.000000_,0.115612,0
133007,0.0681302,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-84.557999_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0,0
133007,0.47729,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-1584.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-2253.279053_0.000000_0.000000_0.000000_0.000000_-2774.428467_0.000000_0.000000_0.000000_0.000000_-4455.000000_0.000000_0.000000_,0,0
133007,0.420515,0.500000_0.459706_0.229853_0.114926_0.057463_0.028732_0.014366_0.007183_0.003591_0.001796_0.000000_0.000000_0.495069_0.000000_0.148411_0.132266_0.000000_0.000000_0.257050_0.152576_0.034817_0.000000_0.094183_0.000000_0.000000_0.000000_0.010588_0.000000_0.012339_0.000000_0.000141_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-1931.293457_0.000000_0.000000_-2784.000000_-994.968018_-3848.952393_-1158.507324_0.000000_-3384.000000_0.000000_-1368.000000_-1692.000000_0.000000_-2481.829102_-1189.208374_0.000000_-3483.974365_0.000000_-2104.000000_0.000000_0.000000_-5410.163574_-2541.010254_0.000000_0.000000_-2024.000000_-552.000000_-508.609192_-2878.695068_,0,0
133007,0.88645,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.041970_0.064171_0.027287_0.000000_0.000000_0.000000_0.097491_0.040064_0.008925_0.000000_0.000000_0.014459_0.017121_0.002262_0.007448_0.000000_0.013224_0.005263_0.006541_0.005021_0.005874_,0.000000_0.000000_-1290.000000_0.000000_-10920.000000_-90.000000_0.000000_0.000000_0.000000_-3450.000000_-15.000000_-4620.000000_-301.287994_0.000000_-1380.000000_0.000000_-210.000000_-5460.503906_0.000000_-5040.000000_0.000000_0.000000_-1380.000000_0.000000_-162.955200_-270.000000_0.000000_-2400.000000_-0.000000_0.000000_0.000000_-162.955200_0.000000_-165.000000_-858.670776_,0.00587403,0
133007,0.68187,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-1058.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-1702.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-2300.000000_0.000000_-400.000000_0.000000_-770.500000_0.000000_,0,0
133007,0.77271,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,-992.000000_-1760.000000_-2832.000000_-5968.000000_-6496.000000_-2832.000000_-2832.000000_0.000000_0.000000_-5968.000000_-2832.000000_-4521.456543_-337.582397_0.000000_-2752.000000_0.000000_-1440.000000_-2832.000000_-2832.000000_-4149.465820_-579.546326_0,0,0
133007,1,0.500000_0.750000_0.875000_0.937500_0.968750_0.984375_0.992188_0.996094_0.998047_0.999023_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-4548.283203_-4379.578125_-8180.592773_-21643.244141_-16885.447266_-3376.027100_-8606.809570_-3824.420410_-82.112503_-13959.328125_-2778.188965_-1203.078247_-6531.408203_-2868.315186_-915.973694_-229.914993_-10078.151367_-11183.225586_-2140.160156_-1527.7,1,1
133007,0.102195,0.500000_0.250000_0.125000_0.062500_0.194700_0.300819_0.566597_0.714171_0.647770_0.655575_0.617137_1.000000_1.000000_1.000000_0.640303_0.496322_0.000348_0.514360_1.000000_0.826186_0.399103_0.856213_0.783104_0.618538_0.546105_0.447511_0.534847_0.595997_0.550698_0.549114_0.550702_0.581615_0.592858_0.584371_0.578547_,-1274.000000_-1526.000000_-1050.000000_-1694.000000_-1246.000000_-1806.000000_-658.000000_-1218.000000_-1778.000000_-2772.000000_-2387.000000_-2786.000000_-2114.000000_-1218.000000_-870.445618_-2282.000000_-2282.000000_-2275.000000_-3150.000000_-2786.0000,0.578547,1
133007,0.88645,0.500000_0.250000_0.125000_0.062500_0.383844_0.191922_0.095961_0.047980_0.023990_0.011995_0.000000_0.819587_0.000000_0.039980_0.250023_0.679970_0.791914_0.549907_0.251542_0.329551_0.429718_0.511031_0.517050_0.585105_0.574033_0.697996_0.617871_0.622849_0.606935_0.612838_0.631313_0.600092_0.607810_0.606751_0.609592_,-1237.183228_-2274.033936_-5120.253418_-7218.955078_-3697.689697_-3367.583984_-8973.246094_-5443.903320_-4089.248779_-7498.092773_-4362.551758_-5207.646484_-10834.351562_-5023.021973_-3066.875977_-5032.921387_-9576.000000_-8113.511719_-4362.551758_-4772.6,0.609593,0
133007,0.86374,0.500000_0.250000_0.190503_0.095251_0.055441_0.027721_0.013860_0.045476_0.022738_0.011369_0.000000_0.876187_0.495069_0.000000_0.090250_0.000000_0.250205_0.009462_0.154302_0.040625_0.138784_0.179878_0.094183_0.096459_0.065655_0.060909_0.061406_0.067016_0.061088_0.067999_0.039403_0.070662_0.053361_0.056829_0.056462_,0.000000_-2907.000000_-962.253601_-3681.955078_-2295.000000_-3927.000000_-2424.952148_-4284.000000_-4284.000000_-3319.281494_-2285.900879_-8619.000000_-8313.000000_-6630.000000_-587.349609_-5227.672852_-5559.000000_-8748.996094_-6579.000000_-9333.000000_-11526.000000_-8262.000000_-2121.398438_-5317.546387_-6538.108398_-15300.000000_-11737.918945_-4845.000000_-8619.000000_-9384.000000_-5317.546387_-5343.514648_-8925.000000_-4145.217773_-9792.000000_,0.056462,0
133007,0.965935,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_-21.000000_-19.134001_0.000000_-11.443100_-504.000000_0.000000_0.000000_-2289.000000_-21.000000_-11.443100_-12.496800_-1260.000000_-1155.000000_-1417.147339_-567.000000_-21.000000_-21.000000_-263.191315_-126.278999_-1176.000000_-1113.000000_-3690.343994_-567.000000_-2795.428467_-21.000000_-446.280914_-2079.000000_-1113.000000_-2891.471191_-849.570007_-21.000000_,0,0
133007,1,0.500000_0.533747_0.463363_0.340439_0.431621_0.545264_0.568117_0.576726_0.601915_0.601835_0.607556_0.057411_0.191167_0.224907_0.250507_0.408088_0.245881_0.379616_0.351609_0.306567_0.293162_0.268812_0.356266_0.309321_0.379789_0.353768_0.362416_0.359759_0.358726_0.359836_0.355069_0.355973_0.356556_0.359277_0.355537_,0.000000_-903.498108_0.000000_-540.161621_-21110.001953_-3179.584717_0.000000_0.000000_0.000000_-7826.685059_0.000000_-15215.220703_-982.382812_0.000000_0.000000_0.000000_-912.000000_-18683.906250_-176.643600_-16649.652344_-4166.697754_0.000000_0.000000_0.000000_-1872.000000_-15598.252930_-942.099182_-7633.225098_-0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-858.670776_,0.355537,1
133007,0.443225,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-95.000000_-38.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-171.000000_-29.562401_0.000000_0.000000_-2774.428467_0.000000_0.000000_-171.000000_-41.176201_-736.823242_-828.570007_0.000000_,0,0
133007,0.61374,0.500000_0.324042_0.206080_0.103040_0.051520_0.025760_0.012880_0.013500_0.035896_0.177577_0.129603_0.000000_0.000000_0.000000_0.000000_0.092739_0.000000_0.000000_0.000000_0.000000_0.141833_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_-629.370483_-937.260010_-1527.704956_-1104.171143_-1435.050049_-3639.935059_-926.891113_-1819.940430_-4904.574219_-2430.018066_-3915.331299_-4729.597168_-1453.273682_-1362.151245_-2763.613281_-2586.913818_-3812.811035_-2430.018066_-3480.294434_-6282.945312_-1453.273682_-1587.093628_-2853.486816_-2586.913818_-3261.156738_-2430.018066_-2469.473633_-6282.945312_-1453.273682_-2853.486816_-2586.913818_-3750.263916_-3845.038330_-7094.395996_,0,1
133007,0.0340651,0.500000_0.392211_0.514189_0.684193_0.342097_0.478255_0.437899_0.417404_0.488039_0.371540_0.454653_0.013727_0.249416_0.472764_0.607988_0.018977_0.321488_0.492603_0.007184_0.323257_0.276527_0.177482_0.313742_0.345885_0.292995_0.303381_0.299757_0.277096_0.312706_0.282728_0.293501_0.287190_0.288078_0.301204_0.294882_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-522.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-638.000000_-580.000000_0.000000_-754.000000_0.000000_0.000000_-638.000000_0.000000_-638.000000_-638.000000_-754.000000_-754.000000_0.000000_0.000000_-821.089600_-2345.598389_-1249.082031_-2421.647949_0.000000_0.000000_,0.294882,0
133007,0.193225,0.500000_0.250000_0.160771_0.080385_0.040193_0.020096_0.010048_0.005024_0.002512_0.001256_0.000000_0.000000_0.000000_0.021378_0.000000_0.000000_0.000000_0.000000_0.019179_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-477.000000_-927.000000_0.000000_0.000000_-828.000000_-774.000000_-1341.000000_0.000000_-927.000000_-459.000000_-953.697693_-468.000000_-954.000000_-1413.000000_-1350.000000_-477.000000_-927.000000_-857.562378_-2007.000000_-1404.000000_-162.000000_-828.000000_-1548.000000_-927.000000_-518.176208_-2097.000000_-1917.569946_-1035.000000_,0,0
133007,1,0.500000_0.466252_0.429615_0.287709_0.266403_0.227714_0.223009_0.215171_0.203587_0.211837_0.211105_0.180413_0.000000_0.224907_0.123940_0.227291_0.120678_0.110640_0.101395_0.170844_0.100018_0.168936_0.100586_0.089396_0.128187_0.120796_0.133701_0.115735_0.131079_0.132165_0.111157_0.120806_0.118547_0.118411_0.118686_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-695.528992_0.000000_0.000000_-1643.417603_0.000000_-3979.797119_-1946.773560_0.000000_-760.000000_0.000000_0.000000_-551.654358_-2185.000000_-3172.770020_-3438.085449_0.000000_-209.000000_0.000000_0.000000_0.000000_-1826.722778_-4975.126465_-3468.382080_0.000000_0.000000_0.000000_-5786.599609_-1391.478027_-4311.572266_,0.118686,0
133007,0.40916,0.500000_0.250000_0.125000_0.062500_0.031250_0.052672_0.044828_0.022414_0.011207_0.005603_0.000000_0.819587_0.000000_0.000000_0.000000_0.001133_0.000000_0.063895_0.000322_0.025244_0.032288_0.000000_0.119357_0.009983_0.058109_0.002460_0.028111_0.040248_0.040763_0.029067_0.062201_0.043838_0.055785_0.048556_0.049389_,0.000000_0.000000_-756.000000_-941.276001_0.000000_-1116.000000_0.000000_0.000000_0.000000_0.000000_-702.000000_0.000000_0.000000_0.000000_-760.000000_0.000000_0.000000_0.000000_-1406.000000_0.000000_0.000000_0.000000_-209.000000_0.000000_0.000000_-756.000000_-4248.000000_-2774.428467_0.000000_0.000000_0.000000_0.000000_-5582.353516_0.000000_0.000000_,0.0493895,0
133007,0.95458,0.500000_0.250000_0.125000_0.489599_0.622251_0.679567_0.712139_0.752403_0.780200_0.780057_0.788895_0.000000_1.000000_0.775093_0.876060_0.771576_0.879322_0.825464_0.898283_0.803913_0.867694_0.831064_0.780057_0.900621_0.813703_0.876744_0.838188_0.844016_0.828158_0.838769_0.826642_0.835356_0.825668_0.833033_0.831924_,-2000.000000_-6912.866211_-6720.000000_-6905.275879_-4321.697266_-7043.733398_-5272.812012_-6912.866211_-4828.838379_-4939.082520_-7120.000000_-6866.728027_-1581.536011_-5296.074219_-2241.239014_-1337.403198_-4597.532715_-1469.964966_-5167.577637_-6866.72,0.831924,1
133007,0.0340651,0.500000_0.750000_0.875000_0.937500_0.750479_0.677751_0.604487_0.616861_0.577473_0.550701_0.544215_1.000000_1.000000_0.860636_1.000000_0.715020_0.804246_0.758590_0.703549_0.995325_0.751156_0.639801_0.731975_0.797382_0.693147_0.726247_0.751487_0.682925_0.725291_0.719196_0.730912_0.714152_0.737360_0.719448_0.715061_,0.000000_-192.865997_0.000000_-185.276001_0.000000_-205.000000_0.000000_-192.865997_0.000000_0.000000_-410.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-410.000000_-156.727997_0.000000_,0.715061,1
133007,0.54542,0.500000_0.250000_0.125000_0.262464_0.446180_0.401778_0.338076_0.402004_0.360154_0.352363_0.429493_0.107238_1.000000_0.537111_0.176404_0.404999_0.511367_0.368227_0.583109_0.315554_0.404235_0.478749_0.428947_0.418383_0.456024_0.391149_0.411628_0.478503_0.430721_0.448302_0.442446_0.444756_0.436972_0.447331_0.452940_,-105.000000_-4427.866211_-4235.000000_-4420.275879_-2939.929932_-4410.000000_-4235.000000_-4427.866211_-4235.000000_-4235.000000_-4585.000000_-4235.000000_-4235.000000_-1645.000000_0.000000_-4235.000000_-4235.000000_-105.000000_-4235.000000_-4235.000000_-,0.45294,1
133007,1,0.500000_0.466252_0.358081_0.251942_0.248520_0.218772_0.218538_0.212935_0.202469_0.211278_0.211105_0.079470_0.495408_0.143620_0.123940_0.199656_0.204754_0.110640_0.155603_0.195611_0.194393_0.183805_0.149735_0.150951_0.153598_0.154940_0.142263_0.143740_0.150146_0.142145_0.139314_0.147324_0.142612_0.147283_0.145322_,0.000000_0.000000_0.000000_-1098.575439_-2816.204102_-10280.148438_0.000000_-1579.572754_-2700.901123_0.000000_-955.079102_-8772.000000_-2000.488037_-2563.112061_0.000000_-3031.703125_-3265.000000_-2346.180908_-2025.703003_-5824.000000_-2000.488037_-3918.673584_0.000000_-3159.544922_-3607.000000_-3135.000000_-5670.452637_-11200.000000_-3100.756348_-3918.673584_-3159.544922_-2866.000000_-6797.722656_-6557.750000_-1350.329346_,0.145322,0
133007,0.511355,0.500000_0.250000_0.513037_0.284078_0.197737_0.386581_0.556613_0.526708_0.500363_0.451979_0.481218_0.002388_0.916233_0.951049_0.617051_0.998967_0.214570_0.756225_0.511073_0.695517_0.617297_0.340721_0.643464_0.599804_0.580118_0.584319_0.682568_0.647983_0.628510_0.645744_0.681003_0.638712_0.648245_0.639208_0.637507_,-2250.000000_-3225.000000_-2225.000000_-9275.000000_-9500.000000_-11250.000000_-2375.000000_-2250.000000_-2050.000000_-5975.000000_-6200.000000_-6025.000000_-2675.000000_-4000.000000_-625.000000_-2150.000000_-2250.000000_-5461.660156_-7200.000000_-7225.00,0.637507,1
133007,0.54542,0.500000_0.250000_0.428511_0.605498_0.541348_0.441220_0.425125_0.419895_0.396396_0.397321_0.392444_1.000000_1.000000_0.775093_0.749493_0.591912_0.754119_0.680006_0.648391_0.693433_0.706838_0.731188_0.643734_0.690679_0.620211_0.671304_0.637584_0.640241_0.641274_0.640164_0.644931_0.644027_0.643444_0.640723_0.644463_,-4200.000000_-5175.000000_-5250.000000_-10425.000000_-20550.000000_-13275.000000_-4325.000000_-1600.000000_-1400.000000_-10800.000000_-8162.500000_-11825.000000_-2025.000000_-1600.000000_-1600.000000_-1500.000000_-2125.000000_-11962.080078_-6650.000000_-1,0.644463,1
133007,0.352195,0.500000_0.750000_0.875000_0.937500_0.968750_0.984375_0.992188_0.996094_0.998047_0.999023_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-5153.291504_-6179.000000_-5005.758301_-13690.000000_-14730.000000_-18056.000000_-3885.000000_-5365.000000_-5846.000000_-13690.000000_-14023.000000_-9509.000000_-5365.000000_-5365.000000_-3287.841064_-6031.000000_-6179.000000_-8158.500000_-13690.000000_-1,1,1
